,Accession,Description,Score,Coverage,# Proteins,# Unique Peptides,# Peptides,# PSMs,# AAs,MW [kDa],calc. pI
391,A0A087WTB8,Ubiquitin carboxyl-terminal hydrolase OS=Homo sapiens OX=9606 GN=UCHL3 PE=1 SV=1 - [A0A087WTB8_HUMAN],2.0089704990387,17.53,3,2,2,3,194,21.93086943466,4.93212890625
392,O94919,Endonuclease domain-containing 1 protein OS=Homo sapiens OX=9606 GN=ENDOD1 PE=1 SV=2 - [ENDD1_HUMAN],2.00577878952026,2.0,1,1,1,1,500,54.98126780466,5.70654296875
393,P05556,Integrin beta-1 OS=Homo sapiens OX=9606 GN=ITGB1 PE=1 SV=2 - [ITB1_HUMAN],1.99855315685272,1.13,1,1,1,1,798,88.35701453466,5.38916015625
394,P20160,Azurocidin OS=Homo sapiens OX=9606 GN=AZU1 PE=1 SV=3 - [CAP7_HUMAN],1.99256837368011,2.79,1,1,1,1,251,26.86865633466,9.49560546875
395,P07311,Acylphosphatase-1 OS=Homo sapiens OX=9606 GN=ACYP1 PE=1 SV=2 - [ACYP1_HUMAN],1.96797299385071,13.13,2,1,1,1,99,11.25386233466,9.30517578125
396,A0A0A0MS15,Immunoglobulin heavy variable 3-49 OS=Homo sapiens OX=9606 GN=IGHV3-49 PE=3 SV=1 - [HV349_HUMAN],1.96166491508484,7.56,1,1,1,1,119,13.04753210466,8.61669921875
397,A0A2R8YF94,RIMS-binding protein 2 (Fragment) OS=Homo sapiens OX=9606 GN=RIMBP2 PE=4 SV=1 - [A0A2R8YF94_HUMAN],1.95564305782318,27.27,1,1,1,1,44,4.90056429466,5.17333984375
398,Q5VZR0,Golgi-associated plant pathogenesis-related protein 1 OS=Homo sapiens OX=9606 GN=GLIPR2 PE=1 SV=1 - [Q5VZR0_HUMAN],1.94108784198761,10.16,2,1,1,1,128,14.20410704466,9.51025390625
399,Q5QPP1,UDP-glucose 4-epimerase (Fragment) OS=Homo sapiens OX=9606 GN=GALE PE=1 SV=1 - [Q5QPP1_HUMAN],1.92423725128174,4.12,4,1,1,1,194,21.41893733466,6.78564453125
400,Q9NPE2,Neugrin OS=Homo sapiens OX=9606 GN=NGRN PE=1 SV=2 - [NGRN_HUMAN],1.9098379611969,3.44,1,1,1,1,291,32.38774590466,9.10009765625
401,P25815,Protein S100-P OS=Homo sapiens OX=9606 GN=S100P PE=1 SV=2 - [S100P_HUMAN],1.90532624721527,10.53,1,1,1,1,95,10.39322299466,4.88134765625
402,A0A0C4DH43,Immunoglobulin heavy variable 2-70D OS=Homo sapiens OX=9606 GN=IGHV2-70D PE=3 SV=1 - [HV70D_HUMAN],1.86505949497223,5.88,2,1,1,1,119,13.30383188466,8.29443359375
403,P07384,Calpain-1 catalytic subunit OS=Homo sapiens OX=9606 GN=CAPN1 PE=1 SV=1 - [CAN1_HUMAN],1.86107504367828,0.98,1,1,1,1,714,81.8381919046601,5.66845703125
404,H0YCP7,GDP-L-fucose synthase (Fragment) OS=Homo sapiens OX=9606 GN=TSTA3 PE=1 SV=1 - [H0YCP7_HUMAN],1.81974351406097,10.94,2,1,1,1,64,7.15447749466,4.75439453125
405,H0YJF9,"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=DLST PE=1 SV=1 - [H0YJF9_HUMAN]",1.81033265590668,18.92,5,1,1,1,74,8.42411288466,8.66064453125
406,H3BPK3,"Hydroxyacylglutathione hydrolase, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=HAGH PE=1 SV=1 - [H3BPK3_HUMAN]",1.78269624710083,3.35,3,1,1,1,239,26.39840099466,8.23583984375
407,A0A2R8Y484,Leukocyte surface antigen CD47 (Fragment) OS=Homo sapiens OX=9606 GN=CD47 PE=1 SV=1 - [A0A2R8Y484_HUMAN],1.77593421936035,4.92,2,1,1,1,183,20.30082682466,6.56591796875
408,P30044,"Peroxiredoxin-5, mitochondrial OS=Homo sapiens OX=9606 GN=PRDX5 PE=1 SV=4 - [PRDX5_HUMAN]",1.76951479911804,3.74,1,1,1,1,214,22.07254835466,8.70458984375
409,E9PLT1,Platelet glycoprotein 4 OS=Homo sapiens OX=9606 GN=CD36 PE=1 SV=1 - [E9PLT1_HUMAN],1.75614392757416,2.02,3,1,1,1,396,44.70386174466,8.04541015625
410,A0A0B4J1V0,Immunoglobulin heavy variable 3-15 OS=Homo sapiens OX=9606 GN=IGHV3-15 PE=3 SV=1 - [HV315_HUMAN],1.74255585670471,5.88,3,1,1,1,119,12.91747902466,8.61669921875
411,A0A075B7E8,Immunoglobulin heavy variable 3/OR16-13 (non-functional) (Fragment) OS=Homo sapiens OX=9606 GN=IGHV3OR16-13 PE=1 SV=1 - [A0A075B7E8_HUMAN],1.73970425128937,5.98,2,1,1,1,117,12.89530369466,8.30908203125
412,Q5JRS1,Ubiquitin-like modifier-activating enzyme 1 (Fragment) OS=Homo sapiens OX=9606 GN=UBA1 PE=1 SV=1 - [Q5JRS1_HUMAN],1.73094248771667,4.62,6,1,1,1,173,18.59250349466,6.78564453125
413,K7EMV3,Histone H3 OS=Homo sapiens OX=9606 GN=H3F3B PE=1 SV=1 - [K7EMV3_HUMAN],1.72435426712036,7.61,11,1,1,1,92,10.32782836466,11.82470703125
414,H0YN26,Acidic leucine-rich nuclear phosphoprotein 32 family member A OS=Homo sapiens OX=9606 GN=ANP32A PE=1 SV=1 - [H0YN26_HUMAN],1.70447504520416,6.21,3,1,1,1,177,19.98506413466,4.57666015625
415,H0YGI8,Stress-induced-phosphoprotein 1 (Fragment) OS=Homo sapiens OX=9606 GN=STIP1 PE=1 SV=1 - [H0YGI8_HUMAN],1.68256533145905,5.84,2,1,1,1,137,15.94571481466,6.18896484375
416,P05198,Eukaryotic translation initiation factor 2 subunit 1 OS=Homo sapiens OX=9606 GN=EIF2S1 PE=1 SV=3 - [IF2A_HUMAN],1.6036571264267,3.81,1,1,1,1,315,36.08937707466,5.08447265625
417,Q7LC44,Activity-regulated cytoskeleton-associated protein OS=Homo sapiens OX=9606 GN=ARC PE=1 SV=1 - [ARC_HUMAN],0.0,3.03,1,1,1,1,396,45.28764063466,5.63037109375
418,Q8NDH2,Coiled-coil domain-containing protein 168 OS=Homo sapiens OX=9606 GN=CCDC168 PE=2 SV=2 - [CC168_HUMAN],0.0,0.53,1,1,1,1,2452,277.777861884662,9.30517578125
419,P42773,Cyclin-dependent kinase 4 inhibitor C OS=Homo sapiens OX=9606 GN=CDKN2C PE=1 SV=1 - [CDN2C_HUMAN],0.0,4.17,1,1,1,1,168,18.11629400466,6.52197265625
420,Q9Y6F8,Testis-specific chromodomain protein Y 1 OS=Homo sapiens OX=9606 GN=CDY1 PE=1 SV=1 - [CDY1_HUMAN],0.0,2.41,3,1,1,1,540,60.43494444466,9.10009765625
421,Q02388,Collagen alpha-1(VII) chain OS=Homo sapiens OX=9606 GN=COL7A1 PE=1 SV=2 - [CO7A1_HUMAN],0.0,0.92,1,1,1,1,2944,295.040959254666,6.26513671875
422,Q6NSI4,RPA-related protein RADX OS=Homo sapiens OX=9606 GN=RADX PE=1 SV=2 - [RADX_HUMAN],0.0,1.29,1,1,1,1,855,97.49293999466,8.41162109375
423,P43897,"Elongation factor Ts, mitochondrial OS=Homo sapiens OX=9606 GN=TSFM PE=1 SV=2 - [EFTS_HUMAN]",0.0,6.77,1,1,1,1,325,35.36824792466,8.38232421875
424,Q9NR50,Translation initiation factor eIF-2B subunit gamma OS=Homo sapiens OX=9606 GN=EIF2B3 PE=1 SV=1 - [EI2BG_HUMAN],0.0,2.43,1,1,1,1,452,50.20797138466,6.46826171875
425,Q9NX77,Endogenous retrovirus group K member 13-1 Env polyprotein OS=Homo sapiens OX=9606 GN=ERVK13-1 PE=2 SV=2 - [ENK13_HUMAN],0.0,2.9,1,1,1,1,482,55.0093270146599,8.66064453125
426,Q9Y603,Transcription factor ETV7 OS=Homo sapiens OX=9606 GN=ETV7 PE=1 SV=1 - [ETV7_HUMAN],0.0,6.45,1,1,1,1,341,38.97283136466,8.03076171875
427,P00488,Coagulation factor XIII A chain OS=Homo sapiens OX=9606 GN=F13A1 PE=1 SV=4 - [F13A_HUMAN],0.0,2.05,1,1,1,1,732,83.2146082746602,6.08740234375
428,P00748,Coagulation factor XII OS=Homo sapiens OX=9606 GN=F12 PE=1 SV=3 - [FA12_HUMAN],0.0,1.46,1,1,1,1,615,67.7478974446601,7.73779296875
429,O43432,Eukaryotic translation initiation factor 4 gamma 3 OS=Homo sapiens OX=9606 GN=EIF4G3 PE=1 SV=2 - [IF4G3_HUMAN],0.0,0.57,3,1,1,1,1585,176.54206953466,5.37646484375
430,Q63ZY3,KN motif and ankyrin repeat domain-containing protein 2 OS=Homo sapiens OX=9606 GN=KANK2 PE=1 SV=1 - [KANK2_HUMAN],0.0,1.18,1,1,1,1,851,91.1178822946601,5.63037109375
431,P17931,Galectin-3 OS=Homo sapiens OX=9606 GN=LGALS3 PE=1 SV=5 - [LEG3_HUMAN],0.0,7.2,2,2,2,2,250,26.13605440466,8.55810546875
432,Q68G75,LEM domain-containing protein 1 OS=Homo sapiens OX=9606 GN=LEMD1 PE=2 SV=2 - [LEMD1_HUMAN],0.0,8.84,1,1,1,1,181,20.31267803466,8.49951171875
433,Q9BTE3,Mini-chromosome maintenance complex-binding protein OS=Homo sapiens OX=9606 GN=MCMBP PE=1 SV=2 - [MCMBP_HUMAN],0.0,1.25,1,1,1,1,642,72.9337871946601,5.87158203125
434,Q9Y5F6,Protocadherin gamma-C5 OS=Homo sapiens OX=9606 GN=PCDHGC5 PE=2 SV=1 - [PCDGM_HUMAN],0.0,0.85,1,1,1,1,944,101.85784628466,5.03369140625
435,Q12796,Proline-rich nuclear receptor coactivator 1 OS=Homo sapiens OX=9606 GN=PNRC1 PE=1 SV=1 - [PNRC1_HUMAN],0.0,4.59,1,1,1,1,327,35.20280536466,10.50634765625
436,Q9UPN7,Serine/threonine-protein phosphatase 6 regulatory subunit 1 OS=Homo sapiens OX=9606 GN=PPP6R1 PE=1 SV=5 - [PP6R1_HUMAN],0.0,2.5,1,1,1,1,881,96.6637239146599,4.55126953125
437,P10696,"Alkaline phosphatase, germ cell type OS=Homo sapiens OX=9606 GN=ALPG PE=2 SV=4 - [PPBN_HUMAN]",0.0,2.63,2,1,1,1,532,57.3409781046601,6.34130859375
438,O60299,Leucine zipper putative tumor suppressor 3 OS=Homo sapiens OX=9606 GN=LZTS3 PE=2 SV=1 - [LZTS3_HUMAN],0.0,2.67,1,1,1,1,673,71.7470723946599,7.63525390625
439,P22891,Vitamin K-dependent protein Z OS=Homo sapiens OX=9606 GN=PROZ PE=1 SV=2 - [PROZ_HUMAN],0.0,2.5,1,1,1,1,400,44.7147102846601,5.97314453125
440,P29350,Tyrosine-protein phosphatase non-receptor type 6 OS=Homo sapiens OX=9606 GN=PTPN6 PE=1 SV=1 - [PTN6_HUMAN],0.0,3.36,1,1,1,1,595,67.5190592146601,7.78173828125
441,O76064,E3 ubiquitin-protein ligase RNF8 OS=Homo sapiens OX=9606 GN=RNF8 PE=1 SV=1 - [RNF8_HUMAN],0.0,3.92,1,1,1,1,485,55.4820090346599,7.32763671875
442,P0CK96,Solute carrier family 35 member E2B OS=Homo sapiens OX=9606 GN=SLC35E2B PE=2 SV=1 - [S352B_HUMAN],0.0,3.7,1,1,1,1,405,43.74902997466,8.39697265625
443,Q9ULF5,Zinc transporter ZIP10 OS=Homo sapiens OX=9606 GN=SLC39A10 PE=1 SV=2 - [S39AA_HUMAN],0.0,1.56,1,1,1,1,831,94.0727113846599,6.75634765625
444,P50991,T-complex protein 1 subunit delta OS=Homo sapiens OX=9606 GN=CCT4 PE=1 SV=4 - [TCPD_HUMAN],0.0,3.71,1,1,2,2,539,57.88776398466,7.82568359375
445,Q4V9L6,Transmembrane protein 119 OS=Homo sapiens OX=9606 GN=TMEM119 PE=1 SV=1 - [TM119_HUMAN],0.0,5.3,1,1,1,1,283,29.18465075466,4.57666015625
446,A0AVI4,E3 ubiquitin-protein ligase TM129 OS=Homo sapiens OX=9606 GN=TMEM129 PE=1 SV=1 - [TM129_HUMAN],0.0,8.56,1,1,1,2,362,40.43743261466,7.66455078125
447,Q6ZT21,Transmembrane protein with metallophosphoesterase domain OS=Homo sapiens OX=9606 GN=TMPPE PE=2 SV=2 - [TMPPE_HUMAN],0.0,2.21,1,1,1,1,453,49.42093244466,6.91748046875
448,Q9C037,E3 ubiquitin-protein ligase TRIM4 OS=Homo sapiens OX=9606 GN=TRIM4 PE=1 SV=2 - [TRIM4_HUMAN],0.0,3.0,1,1,1,1,500,57.4242269746601,8.10400390625
449,Q96K76,Ubiquitin carboxyl-terminal hydrolase 47 OS=Homo sapiens OX=9606 GN=USP47 PE=1 SV=3 - [UBP47_HUMAN],0.0,0.87,1,1,1,1,1375,157.21246024466,5.08447265625
450,B4DNJ1,Tissue-type plasminogen activator OS=Homo sapiens OX=9606 GN=PLAT PE=1 SV=1 - [B4DNJ1_HUMAN],0.0,5.28,4,1,1,1,436,49.04792036466,8.11865234375
451,B1ANV5,Cytosolic carboxypeptidase 6 OS=Homo sapiens OX=9606 GN=AGBL4 PE=4 SV=1 - [B1ANV5_HUMAN],0.0,5.99,3,1,1,1,217,25.52735307466,8.39697265625
452,Q5TA05,Cilia- and flagella-associated protein 43 OS=Homo sapiens OX=9606 GN=CFAP43 PE=1 SV=1 - [Q5TA05_HUMAN],0.0,6.27,4,1,1,1,303,34.57839999466,5.17333984375
453,B1AHM7,Fibulin-1 (Fragment) OS=Homo sapiens OX=9606 GN=FBLN1 PE=1 SV=1 - [B1AHM7_HUMAN],0.0,11.51,5,1,1,1,139,15.42184544466,4.75439453125
454,Q5SRP5,Apolipoprotein M OS=Homo sapiens OX=9606 GN=APOM PE=1 SV=1 - [Q5SRP5_HUMAN],0.0,4.65,2,1,1,1,129,14.17617596466,9.37841796875
455,B1AP15,"CD55 antigen, decay accelerating factor for complement (Cromer blood group), isoform CRA_d OS=Homo sapiens OX=9606 GN=CD55 PE=1 SV=1 - [B1AP15_HUMAN]",0.0,2.21,5,1,1,1,317,34.01183906466,6.37939453125
456,E9PLQ7,Zinc finger protein 692 OS=Homo sapiens OX=9606 GN=ZNF692 PE=1 SV=1 - [E9PLQ7_HUMAN],0.0,17.39,5,1,1,1,69,8.07334587466,11.34130859375
457,Q9BY12,S phase cyclin A-associated protein in the endoplasmic reticulum OS=Homo sapiens OX=9606 GN=SCAPER PE=1 SV=2 - [SCAPE_HUMAN],0.0,1.86,1,1,1,1,1400,158.18840394466,7.44482421875
458,A0A087WUZ7,"Sorting nexin 13, isoform CRA_g OS=Homo sapiens OX=9606 GN=SNX13 PE=1 SV=1 - [A0A087WUZ7_HUMAN]",0.0,2.03,2,1,1,1,888,102.30991602466,5.65576171875
459,B5MBY4,"Ankyrin repeat and MYND domain containing 1, isoform CRA_a OS=Homo sapiens OX=9606 GN=ANKMY1 PE=1 SV=1 - [B5MBY4_HUMAN]",0.0,1.99,5,1,1,1,702,78.51521638466,6.75634765625
460,C9JK28,Disintegrin and metalloproteinase domain-containing protein 7 OS=Homo sapiens OX=9606 GN=ADAM7 PE=1 SV=1 - [C9JK28_HUMAN],0.0,3.61,1,1,1,1,776,88.0839570546599,6.49365234375
461,D6RFL2,LYR motif-containing protein 9 OS=Homo sapiens OX=9606 GN=LYRM9 PE=3 SV=1 - [D6RFL2_HUMAN],0.0,18.48,1,1,1,1,92,10.78764224466,9.34912109375
462,E7ET36,Transferrin receptor protein 2 OS=Homo sapiens OX=9606 GN=TFR2 PE=1 SV=1 - [E7ET36_HUMAN],0.0,5.07,2,1,1,1,355,39.48392888466,6.84423828125
463,E9PNZ4,"Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5 (Fragment) OS=Homo sapiens OX=9606 GN=MACF1 PE=1 SV=1 - [E9PNZ4_HUMAN]",0.0,0.69,5,1,1,1,2028,230.947424824661,5.28759765625
464,H7C4Q8,General transcription factor II-I repeat domain-containing protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=GTF2IRD1 PE=1 SV=1 - [H7C4Q8_HUMAN],0.0,10.91,3,1,1,1,275,30.91438537466,8.60205078125
465,H7C2K3,SUN domain-containing protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=SUN1 PE=1 SV=1 - [H7C2K3_HUMAN],0.0,2.81,5,1,1,1,427,46.85314434466,7.15185546875
466,H0YNU5,Bloom syndrome protein OS=Homo sapiens OX=9606 GN=BLM PE=1 SV=1 - [H0YNU5_HUMAN],0.0,0.54,3,1,1,1,1286,144.38098565466,6.96142578125
467,H0YGE5,DENN domain-containing protein 5B (Fragment) OS=Homo sapiens OX=9606 GN=DENND5B PE=1 SV=1 - [H0YGE5_HUMAN],0.0,2.61,3,1,1,1,537,61.7982789046601,5.26220703125
468,E9PJ81,UBX domain-containing protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=UBXN1 PE=1 SV=1 - [E9PJ81_HUMAN],0.0,10.0,3,1,1,1,290,32.59155262466,5.13525390625
469,C9J8H5,Zinc finger matrin-type protein 3 (Fragment) OS=Homo sapiens OX=9606 GN=ZMAT3 PE=1 SV=1 - [C9J8H5_HUMAN],0.0,28.38,3,1,1,1,148,15.84698398466,8.07470703125
470,E7ETI4,AF4/FMR2 family member 1 (Fragment) OS=Homo sapiens OX=9606 GN=AFF1 PE=1 SV=1 - [E7ETI4_HUMAN],0.0,3.69,4,1,1,1,406,44.77937119466,8.16259765625
471,C9IZJ4,Zinc finger protein 561 (Fragment) OS=Homo sapiens OX=9606 GN=ZNF561 PE=1 SV=1 - [C9IZJ4_HUMAN],0.0,6.62,3,1,1,1,287,32.58089703466,7.92822265625
472,E9PBS1,Multifunctional protein ADE2 (Fragment) OS=Homo sapiens OX=9606 GN=PAICS PE=1 SV=1 - [E9PBS1_HUMAN],0.0,2.66,2,1,1,1,413,45.62236749466,6.68310546875
473,J3QRM1,CDK5 regulatory subunit-associated protein 3 (Fragment) OS=Homo sapiens OX=9606 GN=CDK5RAP3 PE=1 SV=1 - [J3QRM1_HUMAN],0.0,11.4,2,1,1,1,272,30.18355789466,4.86865234375
474,H0Y9U7,Long-chain-fatty-acid--CoA ligase 1 (Fragment) OS=Homo sapiens OX=9606 GN=ACSL1 PE=1 SV=1 - [H0Y9U7_HUMAN],0.0,2.38,4,1,1,1,294,32.78786626466,7.37158203125
475,F5H520,Laminin subunit beta-2 (Fragment) OS=Homo sapiens OX=9606 GN=LAMB2 PE=1 SV=1 - [F5H520_HUMAN],0.0,12.58,2,1,1,1,151,17.30859278466,6.52197265625
476,H0YF96,Multiple PDZ domain protein (Fragment) OS=Homo sapiens OX=9606 GN=MPDZ PE=1 SV=1 - [H0YF96_HUMAN],0.0,50.0,1,1,1,1,34,3.97871728466,5.10986328125
477,H7C1S2,Bifunctional purine biosynthesis protein PURH (Fragment) OS=Homo sapiens OX=9606 GN=ATIC PE=1 SV=1 - [H7C1S2_HUMAN],0.0,6.49,2,1,1,1,231,25.99734384466,6.93212890625
478,F6WC43,5-hydroxytryptamine receptor 3D OS=Homo sapiens OX=9606 GN=HTR3D PE=4 SV=1 - [F6WC43_HUMAN],0.0,9.68,2,1,1,1,279,30.44352381466,8.49951171875
479,J3KT82,Serine/threonine-protein kinase tousled-like 2 (Fragment) OS=Homo sapiens OX=9606 GN=TLK2 PE=1 SV=1 - [J3KT82_HUMAN],0.0,5.68,4,1,1,1,176,20.53822340466,9.45166015625
480,J3QQY7,Protein TANC2 (Fragment) OS=Homo sapiens OX=9606 GN=TANC2 PE=1 SV=1 - [J3QQY7_HUMAN],0.0,7.21,4,1,1,1,111,11.98695158466,5.45263671875
481,A6XMV8,Protease serine 2 preproprotein OS=Homo sapiens OX=9606 GN=PRSS2 PE=1 SV=1 - [A6XMV8_HUMAN],0.0,6.5,2,1,1,1,246,26.65303649466,5.13525390625
482,R4GN62,Partitioning defective 3 homolog B OS=Homo sapiens OX=9606 GN=PARD3B PE=1 SV=1 - [R4GN62_HUMAN],0.0,2.03,1,1,1,1,935,101.65842333466,8.04541015625
483,K7EQK4,SEC14-like protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=SEC14L1 PE=1 SV=1 - [K7EQK4_HUMAN],0.0,20.0,5,1,1,1,60,7.08157332466,8.49951171875
484,K7EL50,Calreticulin (Fragment) OS=Homo sapiens OX=9606 GN=CALR PE=1 SV=1 - [K7EL50_HUMAN],0.0,14.72,3,1,1,1,163,19.12886809466,4.46240234375
485,A0A2R8YDY7,Casein kinase II subunit alpha (Fragment) OS=Homo sapiens OX=9606 GN=CSNK2A1 PE=1 SV=1 - [A0A2R8YDY7_HUMAN],0.0,20.61,10,1,1,1,131,15.59376368466,7.12255859375
486,I3L4F9,Pigment epithelium-derived factor (Fragment) OS=Homo sapiens OX=9606 GN=SERPINF1 PE=1 SV=8 - [I3L4F9_HUMAN],0.0,18.89,3,1,1,1,90,10.20533776466,8.14794921875
487,F8VWT9,Probable E3 ubiquitin-protein ligase HECTD4 OS=Homo sapiens OX=9606 GN=HECTD4 PE=1 SV=2 - [F8VWT9_HUMAN],0.0,0.42,2,1,1,1,4284,469.669571434663,6.15087890625
488,A0A3B3ISU0,Desmocollin-2 OS=Homo sapiens OX=9606 GN=DSC2 PE=1 SV=1 - [A0A3B3ISU0_HUMAN],0.0,4.62,2,1,1,1,758,83.7640448446602,4.90673828125
489,A0A0B4J1U7,Immunoglobulin heavy variable 6-1 OS=Homo sapiens OX=9606 GN=IGHV6-1 PE=3 SV=1 - [HV601_HUMAN],0.0,5.79,1,1,1,1,121,13.47283923466,9.20263671875
490,A0A0B4J1X2,Voltage-dependent T-type calcium channel subunit alpha-1G OS=Homo sapiens OX=9606 GN=CACNA1G PE=1 SV=1 - [A0A0B4J1X2_HUMAN],0.0,0.96,2,1,1,1,1555,171.276510184661,7.04931640625
491,A0A087WSV0,Bcl-2-like protein 12 OS=Homo sapiens OX=9606 GN=BCL2L12 PE=1 SV=1 - [A0A087WSV0_HUMAN],0.0,3.2,2,1,1,1,250,26.89099566466,5.71923828125
492,A0A0A0MT10,Bridging integrator 2 (Fragment) OS=Homo sapiens OX=9606 GN=BIN2 PE=1 SV=1 - [A0A0A0MT10_HUMAN],0.0,3.09,3,1,1,1,551,59.8188228646602,5.51611328125
493,A0A087WVN8,Serine/threonine-protein kinase 4 (Fragment) OS=Homo sapiens OX=9606 GN=STK4 PE=1 SV=1 - [A0A087WVN8_HUMAN],0.0,10.32,3,1,1,1,155,17.42676255466,6.37939453125
494,A0A1B0GUS7,Protein unc-13 homolog B OS=Homo sapiens OX=9606 GN=UNC13B PE=1 SV=1 - [A0A1B0GUS7_HUMAN],0.0,0.3,1,1,1,1,4340,483.826709654664,5.16064453125
495,A0A286YF94,Olfactory receptor 13D1 OS=Homo sapiens OX=9606 GN=OR13D1 PE=3 SV=1 - [A0A286YF94_HUMAN],0.0,13.06,2,1,1,1,314,35.27965998466,8.11865234375
496,A0A1W2PPN9,Potassium voltage-gated channel subfamily C member 1 (Fragment) OS=Homo sapiens OX=9606 GN=KCNC1 PE=1 SV=1 - [A0A1W2PPN9_HUMAN],0.0,26.58,3,1,1,1,79,8.48106616466,4.88134765625
497,A0A1W2PPL5,Uncharacterized protein KIAA1614 (Fragment) OS=Homo sapiens OX=9606 GN=KIAA1614 PE=1 SV=1 - [A0A1W2PPL5_HUMAN],0.0,7.04,2,1,1,1,199,21.02802759466,10.19873046875
498,A0A494C0F7,Integrin alpha-1 OS=Homo sapiens OX=9606 GN=ITGA1 PE=4 SV=1 - [A0A494C0F7_HUMAN],0.0,3.97,2,1,1,1,277,30.42829824466,6.85888671875
499,A0A3B3IT19,Histone acetyltransferase (Fragment) OS=Homo sapiens OX=9606 GN=KAT6B PE=1 SV=1 - [A0A3B3IT19_HUMAN],0.0,2.62,4,1,1,1,991,113.78437206466,5.80810546875
