,Accession,Description,Score,Coverage,# Proteins,# Unique Peptides,# Peptides,# PSMs,# AAs,MW [kDa],calc. pI
392,P0C1H6,Histone H2B type F-M OS=Homo sapiens OX=9606 GN=H2BFM PE=1 SV=2 - [H2BFM_HUMAN],2.92036747932434,18.83,1,1,1,1,154,16.99067927466,10.06689453125
393,Q5T4L2,Cyclic AMP-responsive element-binding protein 3-like protein 4 (Fragment) OS=Homo sapiens OX=9606 GN=CREB3L4 PE=1 SV=1 - [Q5T4L2_HUMAN],2.91652655601501,10.44,4,1,1,1,182,19.49831592466,4.19580078125
394,Q96T21,Selenocysteine insertion sequence-binding protein 2 OS=Homo sapiens OX=9606 GN=SECISBP2 PE=1 SV=2 - [SEBP2_HUMAN],2.89453411102295,2.46,1,1,1,1,854,95.40238614466,8.11865234375
395,E9PNX5,Dipeptidyl peptidase 3 (Fragment) OS=Homo sapiens OX=9606 GN=DPP3 PE=1 SV=1 - [E9PNX5_HUMAN],2.85731291770935,15.38,7,1,1,1,104,11.73681112466,5.47802734375
396,C9JEN3,Protein lifeguard 3 (Fragment) OS=Homo sapiens OX=9606 GN=TMBIM1 PE=1 SV=1 - [C9JEN3_HUMAN],2.84254050254822,13.21,8,1,1,1,106,11.52741892466,6.52197265625
397,A0A087WTS8,Heat shock 70 kDa protein 4 OS=Homo sapiens OX=9606 GN=HSPA4 PE=1 SV=1 - [A0A087WTS8_HUMAN],2.83873724937439,5.47,3,2,2,2,475,52.5659680046601,8.29443359375
398,F2Z2Q9,Low molecular weight phosphotyrosine protein phosphatase OS=Homo sapiens OX=9606 GN=ACP1 PE=1 SV=1 - [F2Z2Q9_HUMAN],2.83863544464111,12.86,4,1,1,1,70,7.49580106466,5.10986328125
399,P29622,Kallistatin OS=Homo sapiens OX=9606 GN=SERPINA4 PE=1 SV=3 - [KAIN_HUMAN],2.82718729972839,2.58,1,1,1,1,427,48.51116020466,7.75244140625
400,Q12913,Receptor-type tyrosine-protein phosphatase eta OS=Homo sapiens OX=9606 GN=PTPRJ PE=1 SV=3 - [PTPRJ_HUMAN],2.81962966918945,0.9,3,1,1,1,1337,145.85068456466,5.57958984375
401,Q14765,Signal transducer and activator of transcription 4 OS=Homo sapiens OX=9606 GN=STAT4 PE=1 SV=1 - [STAT4_HUMAN],2.79959893226624,1.34,1,1,1,1,748,85.8857977646602,6.65380859375
402,Q9BWP8,Collectin-11 OS=Homo sapiens OX=9606 GN=COLEC11 PE=1 SV=1 - [COL11_HUMAN],2.79208469390869,6.27,1,1,1,1,271,28.64698988466,5.41455078125
403,A0A087WSY6,Immunoglobulin kappa variable 3D-15 OS=Homo sapiens OX=9606 GN=IGKV3D-15 PE=3 SV=6 - [KVD15_HUMAN],2.79203581809998,7.83,1,1,1,1,115,12.52629652466,5.18603515625
404,P11216,"Glycogen phosphorylase, brain form OS=Homo sapiens OX=9606 GN=PYGB PE=1 SV=5 - [PYGB_HUMAN]",2.79172420501709,1.42,1,1,1,1,843,96.63452886466,6.85888671875
405,P00390,"Glutathione reductase, mitochondrial OS=Homo sapiens OX=9606 GN=GSR PE=1 SV=2 - [GSHR_HUMAN]",2.78610730171204,4.02,1,1,1,1,522,56.2209535246601,8.49951171875
406,F5H345,Porphobilinogen deaminase OS=Homo sapiens OX=9606 GN=HMBS PE=1 SV=1 - [F5H345_HUMAN],2.78043818473816,6.06,4,1,1,1,330,35.73882281466,6.96142578125
407,Q93084,Sarcoplasmic/endoplasmic reticulum calcium ATPase 3 OS=Homo sapiens OX=9606 GN=ATP2A3 PE=1 SV=2 - [AT2A3_HUMAN],2.77242422103882,1.44,1,1,1,1,1043,113.90436444466,5.56689453125
408,H7C2V9,BCL-6 corepressor (Fragment) OS=Homo sapiens OX=9606 GN=BCOR PE=1 SV=1 - [H7C2V9_HUMAN],2.7570104598999,3.54,1,1,1,1,594,66.59713921466,6.03662109375
409,A0A0B4J299,Serine/threonine-protein kinase WNK1 OS=Homo sapiens OX=9606 GN=WNK1 PE=1 SV=1 - [A0A0B4J299_HUMAN],2.74729990959167,4.61,1,1,1,1,434,47.02335054466,6.04931640625
410,E5RIF1,Ubiquitin-conjugating enzyme E2 variant 2 (Fragment) OS=Homo sapiens OX=9606 GN=UBE2V2 PE=4 SV=1 - [E5RIF1_HUMAN],2.71343088150024,19.23,6,1,1,1,52,5.87789814466,4.50048828125
411,P18669,Phosphoglycerate mutase 1 OS=Homo sapiens OX=9606 GN=PGAM1 PE=1 SV=2 - [PGAM1_HUMAN],2.71176791191101,17.72,1,2,2,2,254,28.78583650466,7.18115234375
412,G5E9W8,"Glycogenin 1, isoform CRA_e OS=Homo sapiens OX=9606 GN=GYG1 PE=1 SV=1 - [G5E9W8_HUMAN]",2.71061038970947,7.25,3,1,1,1,193,21.49594959466,5.55419921875
413,C9JIE7,Endothelial cell-selective adhesion molecule (Fragment) OS=Homo sapiens OX=9606 GN=ESAM PE=1 SV=1 - [C9JIE7_HUMAN],2.69740509986877,11.49,3,1,1,1,148,15.38218413466,9.21728515625
414,P35542,Serum amyloid A-4 protein OS=Homo sapiens OX=9606 GN=SAA4 PE=1 SV=2 - [SAA4_HUMAN],2.69706320762634,8.46,2,1,1,1,130,14.73726914466,9.07080078125
415,H0YF31,Nicotinate phosphoribosyltransferase (Fragment) OS=Homo sapiens OX=9606 GN=NAPRT PE=1 SV=1 - [H0YF31_HUMAN],2.69499731063843,6.13,4,1,1,1,163,17.58118267466,6.11279296875
416,P20851,C4b-binding protein beta chain OS=Homo sapiens OX=9606 GN=C4BPB PE=1 SV=1 - [C4BPB_HUMAN],2.68077039718628,4.76,1,1,1,2,252,28.33844405466,5.13525390625
417,Q9BS26,Endoplasmic reticulum resident protein 44 OS=Homo sapiens OX=9606 GN=ERP44 PE=1 SV=1 - [ERP44_HUMAN],2.65484237670898,2.46,1,1,1,1,406,46.94140041466,5.26220703125
418,E9PGT6,COP9 signalosome complex subunit 8 OS=Homo sapiens OX=9606 GN=COPS8 PE=1 SV=1 - [E9PGT6_HUMAN],2.65177941322327,23.12,3,2,2,2,173,19.33193794466,5.52880859375
419,B1AHM7,Fibulin-1 (Fragment) OS=Homo sapiens OX=9606 GN=FBLN1 PE=1 SV=1 - [B1AHM7_HUMAN],2.6120285987854,11.51,5,1,1,1,139,15.42184544466,4.75439453125
420,P42768,Wiskott-Aldrich syndrome protein OS=Homo sapiens OX=9606 GN=WAS PE=1 SV=4 - [WASP_HUMAN],2.58862280845642,2.39,1,1,1,1,502,52.8798657646601,6.63916015625
421,E9PP60,GDP-L-fucose synthase OS=Homo sapiens OX=9606 GN=TSTA3 PE=1 SV=1 - [E9PP60_HUMAN],2.57723045349121,10.43,6,1,1,1,115,12.09701895466,7.82568359375
422,P00740,Coagulation factor IX OS=Homo sapiens OX=9606 GN=F9 PE=1 SV=2 - [FA9_HUMAN],2.57435345649719,1.95,1,1,1,1,461,51.74499894466,5.46533203125
423,H0Y3P5,Nebulin (Fragment) OS=Homo sapiens OX=9606 GN=NEB PE=1 SV=1 - [H0Y3P5_HUMAN],2.5695173740387,4.7,5,1,1,1,659,74.7397366946601,8.98291015625
424,H3BTK3,Calcium-regulated heat-stable protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=CARHSP1 PE=1 SV=1 - [H3BTK3_HUMAN],2.56832575798035,15.49,7,1,1,1,71,7.66492459466,10.77001953125
425,A0A0A0MS15,Immunoglobulin heavy variable 3-49 OS=Homo sapiens OX=9606 GN=IGHV3-49 PE=3 SV=1 - [HV349_HUMAN],2.55735325813293,7.56,1,1,1,1,119,13.04753210466,8.61669921875
426,F8W6W2,Pyruvate kinase PKLR (Fragment) OS=Homo sapiens OX=9606 GN=PKLR PE=1 SV=2 - [F8W6W2_HUMAN],2.54366040229797,9.94,2,1,1,1,161,17.35999815466,5.52880859375
427,Q5TEZ5,Uncharacterized protein C6orf163 OS=Homo sapiens OX=9606 GN=C6orf163 PE=4 SV=2 - [CF163_HUMAN],2.5322859287262,3.65,1,1,1,1,329,38.52877418466,6.96142578125
428,P28289,Tropomodulin-1 OS=Homo sapiens OX=9606 GN=TMOD1 PE=1 SV=1 - [TMOD1_HUMAN],2.5247962474823,4.74,1,1,1,1,359,40.54388691466,5.09716796875
429,Q92738,USP6 N-terminal-like protein OS=Homo sapiens OX=9606 GN=USP6NL PE=1 SV=3 - [US6NL_HUMAN],2.522869348526,3.26,2,1,1,1,828,94.0456430246601,9.07080078125
430,P06312,Immunoglobulin kappa variable 4-1 OS=Homo sapiens OX=9606 GN=IGKV4-1 PE=1 SV=1 - [KV401_HUMAN],2.52081751823425,7.44,1,1,1,1,121,13.37159317466,5.24951171875
431,Q5T6H7,Xaa-Pro aminopeptidase 1 OS=Homo sapiens OX=9606 GN=XPNPEP1 PE=1 SV=1 - [Q5T6H7_HUMAN],2.50885510444641,2.54,2,1,1,1,552,62.0994547646601,5.73193359375
432,E9PHK0,Tetranectin OS=Homo sapiens OX=9606 GN=CLEC3B PE=1 SV=1 - [E9PHK0_HUMAN],2.49557542800903,7.5,2,1,1,1,160,17.78265820466,5.04638671875
433,F5H169,26S proteasome non-ATPase regulatory subunit 9 OS=Homo sapiens OX=9606 GN=PSMD9 PE=1 SV=1 - [F5H169_HUMAN],2.44206643104553,16.41,6,2,2,2,128,14.30817649466,8.66064453125
434,H0Y8L3,Transforming growth factor-beta-induced protein ig-h3 (Fragment) OS=Homo sapiens OX=9606 GN=TGFBI PE=1 SV=1 - [H0Y8L3_HUMAN],2.44154453277588,4.1,2,1,1,1,366,39.87901386466,6.85888671875
435,P46109,Crk-like protein OS=Homo sapiens OX=9606 GN=CRKL PE=1 SV=1 - [CRKL_HUMAN],2.42007684707642,5.61,1,1,1,1,303,33.75592428466,6.74169921875
436,O60656,UDP-glucuronosyltransferase 1-9 OS=Homo sapiens OX=9606 GN=UGT1A9 PE=1 SV=1 - [UD19_HUMAN],2.40977549552917,3.21,2,1,1,1,530,59.9014903846601,7.89892578125
437,B7ZLJ5,C6orf25 protein OS=Homo sapiens OX=9606 GN=MPIG6B PE=1 SV=1 - [B7ZLJ5_HUMAN],2.4046106338501,10.91,6,2,2,2,220,23.99480535466,9.72998046875
438,K7EQB2,Putative oxidoreductase GLYR1 (Fragment) OS=Homo sapiens OX=9606 GN=GLYR1 PE=1 SV=8 - [K7EQB2_HUMAN],2.40040063858032,12.97,1,1,1,1,185,20.45968180466,9.53955078125
439,A0A087WW53,Coronin OS=Homo sapiens OX=9606 GN=CORO1B PE=1 SV=1 - [A0A087WW53_HUMAN],2.4001190662384,4.23,3,1,1,1,260,28.93073493466,7.88427734375
440,P01624,Immunoglobulin kappa variable 3-15 OS=Homo sapiens OX=9606 GN=IGKV3-15 PE=1 SV=2 - [KV315_HUMAN],2.38257312774658,7.83,4,1,1,1,115,12.48820809466,5.18603515625
441,Q5VZR0,Golgi-associated plant pathogenesis-related protein 1 OS=Homo sapiens OX=9606 GN=GLIPR2 PE=1 SV=1 - [Q5VZR0_HUMAN],2.37807846069336,10.16,2,1,1,1,128,14.20410704466,9.51025390625
442,H0Y4K4,Hermansky-Pudlak syndrome 1 protein (Fragment) OS=Homo sapiens OX=9606 GN=HPS1 PE=1 SV=1 - [H0Y4K4_HUMAN],2.35615992546082,8.18,2,1,1,1,159,17.88587722466,4.80517578125
443,P00387,NADH-cytochrome b5 reductase 3 OS=Homo sapiens OX=9606 GN=CYB5R3 PE=1 SV=3 - [NB5R3_HUMAN],2.35467004776001,3.99,1,1,1,1,301,34.21272416466,7.59130859375
444,C9J299,Beta-adducin (Fragment) OS=Homo sapiens OX=9606 GN=ADD2 PE=1 SV=8 - [C9J299_HUMAN],2.35076808929443,8.45,5,1,1,1,142,16.26392339466,5.98583984375
445,H0YCR7,Ribonuclease inhibitor (Fragment) OS=Homo sapiens OX=9606 GN=RNH1 PE=1 SV=1 - [H0YCR7_HUMAN],2.34869027137756,7.72,2,1,1,1,285,30.43003197466,6.36669921875
446,P20933,N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase OS=Homo sapiens OX=9606 GN=AGA PE=1 SV=2 - [ASPG_HUMAN],2.3478786945343,8.96,1,1,1,1,346,37.18431084466,6.27783203125
447,J3KS93,Eukaryotic initiation factor 4A-I (Fragment) OS=Homo sapiens OX=9606 GN=EIF4A1 PE=1 SV=1 - [J3KS93_HUMAN],2.34144139289856,16.47,15,1,1,1,85,9.34770410466,4.42431640625
448,J3KSC4,Ras-related C3 botulinum toxin substrate 3 (Fragment) OS=Homo sapiens OX=9606 GN=RAC3 PE=1 SV=1 - [J3KSC4_HUMAN],2.33784580230713,6.15,7,1,1,1,130,14.82169169466,7.34228515625
449,F5GX11,Proteasome endopeptidase complex OS=Homo sapiens OX=9606 GN=PSMA1 PE=1 SV=1 - [F5GX11_HUMAN],2.33459639549255,5.04,2,1,1,1,238,26.48843185466,6.72705078125
450,D6RD63,COP9 signalosome complex subunit 4 (Fragment) OS=Homo sapiens OX=9606 GN=COPS4 PE=1 SV=1 - [D6RD63_HUMAN],2.33381414413452,3.64,4,1,1,1,275,31.41305857466,6.53662109375
451,Q8TE57,A disintegrin and metalloproteinase with thrombospondin motifs 16 OS=Homo sapiens OX=9606 GN=ADAMTS16 PE=2 SV=3 - [ATS16_HUMAN],2.30931568145752,1.14,1,1,1,1,1224,136.11415447466,8.63134765625
452,H7C2D6,Mesencephalic astrocyte-derived neurotrophic factor (Fragment) OS=Homo sapiens OX=9606 GN=MANF PE=1 SV=1 - [H7C2D6_HUMAN],2.30854630470276,21.13,3,1,1,1,71,7.84803420466,7.85498046875
453,P31151,Protein S100-A7 OS=Homo sapiens OX=9606 GN=S100A7 PE=1 SV=4 - [S10A7_HUMAN],2.29962778091431,10.89,2,1,1,1,101,11.46356499466,6.77099609375
454,H0YNU8,Tropomodulin-3 (Fragment) OS=Homo sapiens OX=9606 GN=TMOD3 PE=1 SV=1 - [H0YNU8_HUMAN],2.29683375358582,51.52,2,1,1,1,33,3.92199234466,4.42431640625
455,Q6PIF6,Unconventional myosin-VIIb OS=Homo sapiens OX=9606 GN=MYO7B PE=1 SV=2 - [MYO7B_HUMAN],2.28932905197144,0.76,1,1,1,1,2116,241.445496654661,8.57275390625
456,A0A087WUL2,Proteasome subunit beta type-3 (Fragment) OS=Homo sapiens OX=9606 GN=PSMB3 PE=1 SV=1 - [A0A087WUL2_HUMAN],2.28545045852661,11.03,2,1,1,1,145,16.15013954466,8.42626953125
457,Q15244,Phosphoribosylpyrophosphate synthetase isoform I (Fragment) OS=Homo sapiens OX=9606 GN=PRPS1 PE=4 SV=1 - [Q15244_HUMAN],2.28475618362427,32.5,7,1,1,1,40,4.44335862466,9.42236328125
458,P05109,Protein S100-A8 OS=Homo sapiens OX=9606 GN=S100A8 PE=1 SV=1 - [S10A8_HUMAN],2.23704433441162,11.83,1,1,1,1,93,10.82764968466,7.03466796875
459,A0A0U1RQF0,Fatty acid synthase OS=Homo sapiens OX=9606 GN=FASN PE=1 SV=1 - [A0A0U1RQF0_HUMAN],2.23146462440491,0.92,2,1,1,1,2509,273.026189494661,6.46826171875
460,H0YLC7,Fumarylacetoacetase (Fragment) OS=Homo sapiens OX=9606 GN=FAH PE=1 SV=1 - [H0YLC7_HUMAN],2.22824025154114,9.94,2,1,1,1,161,18.01512838466,7.19580078125
461,Q9NU22,Midasin OS=Homo sapiens OX=9606 GN=MDN1 PE=1 SV=2 - [MDN1_HUMAN],2.2250554561615,0.55,2,2,2,2,5596,632.420185414662,5.68115234375
462,Q9HCD6,Protein TANC2 OS=Homo sapiens OX=9606 GN=TANC2 PE=1 SV=3 - [TANC2_HUMAN],2.20817399024963,1.36,4,2,2,3,1990,219.512146894662,8.07470703125
463,F6RFD5,Destrin OS=Homo sapiens OX=9606 GN=DSTN PE=1 SV=1 - [F6RFD5_HUMAN],2.20641994476318,8.15,2,1,1,1,135,15.38691887466,8.58740234375
464,H3BPG1,Cadherin-5 (Fragment) OS=Homo sapiens OX=9606 GN=CDH5 PE=1 SV=1 - [H3BPG1_HUMAN],2.20333909988403,9.92,3,1,1,1,131,14.64060708466,8.70458984375
465,H0YFX9,Histone H2A (Fragment) OS=Homo sapiens OX=9606 GN=H2AFJ PE=1 SV=1 - [H0YFX9_HUMAN],2.20260906219482,20.65,13,1,1,1,92,9.96958088466,9.70068359375
466,Q96G03,Phosphoglucomutase-2 OS=Homo sapiens OX=9606 GN=PGM2 PE=1 SV=4 - [PGM2_HUMAN],2.1860773563385,1.8,1,1,1,1,612,68.24039760466,6.72705078125
467,Q9UL25,Ras-related protein Rab-21 OS=Homo sapiens OX=9606 GN=RAB21 PE=1 SV=3 - [RAB21_HUMAN],2.17417907714844,4.44,1,1,1,1,225,24.33225664466,7.94287109375
468,Q99684,Zinc finger protein Gfi-1 OS=Homo sapiens OX=9606 GN=GFI1 PE=1 SV=2 - [GFI1_HUMAN],2.16342544555664,2.13,1,1,1,1,422,45.26828196466,8.99755859375
469,C9J3E3,Phosphatidylinositide phosphatase SAC1 (Fragment) OS=Homo sapiens OX=9606 GN=SACM1L PE=1 SV=1 - [C9J3E3_HUMAN],2.11780834197998,17.86,4,1,1,1,112,13.54276399466,6.77099609375
470,P22061,Protein-L-isoaspartate(D-aspartate) O-methyltransferase OS=Homo sapiens OX=9606 GN=PCMT1 PE=1 SV=4 - [PIMT_HUMAN],2.11015439033508,3.96,5,1,1,1,227,24.62057247466,7.21044921875
471,Q08AI8,Protein mab-21-like 4 OS=Homo sapiens OX=9606 GN=MAB21L4 PE=2 SV=2 - [MB214_HUMAN],2.10976958274841,3.58,1,1,1,1,447,49.53382474466,6.48095703125
472,E7EQ47,Blood group Rh(CE) polypeptide OS=Homo sapiens OX=9606 GN=RHCE PE=3 SV=1 - [E7EQ47_HUMAN],2.10420036315918,3.01,4,1,1,1,266,29.15377183466,8.95361328125
473,O14818,Proteasome subunit alpha type-7 OS=Homo sapiens OX=9606 GN=PSMA7 PE=1 SV=1 - [PSA7_HUMAN],2.09702658653259,3.63,1,1,1,1,248,27.86961595466,8.45556640625
474,Q9Y6H8,Gap junction alpha-3 protein OS=Homo sapiens OX=9606 GN=GJA3 PE=1 SV=4 - [CXA3_HUMAN],2.08373594284058,3.45,1,1,1,2,435,47.38017809466,6.60986328125
475,O60512,"Beta-1,4-galactosyltransferase 3 OS=Homo sapiens OX=9606 GN=B4GALT3 PE=1 SV=2 - [B4GT3_HUMAN]",2.08309125900269,5.09,1,1,1,1,393,43.90032173466,9.24658203125
476,P17174,"Aspartate aminotransferase, cytoplasmic OS=Homo sapiens OX=9606 GN=GOT1 PE=1 SV=3 - [AATC_HUMAN]",2.07653474807739,6.78,1,2,2,3,413,46.21853093466,7.00537109375
477,E9PG08,Fetuin-B OS=Homo sapiens OX=9606 GN=FETUB PE=1 SV=1 - [E9PG08_HUMAN],2.0717179775238,2.52,2,1,1,1,317,34.53427120466,6.02392578125
478,I3L4N7,Pigment epithelium-derived factor (Fragment) OS=Homo sapiens OX=9606 GN=SERPINF1 PE=1 SV=1 - [I3L4N7_HUMAN],2.06266498565674,7.25,2,1,1,1,138,15.91027184466,6.15087890625
479,C9JIG9,Serine/threonine-protein kinase OSR1 OS=Homo sapiens OX=9606 GN=OXSR1 PE=1 SV=1 - [C9JIG9_HUMAN],2.06198191642761,1.71,2,1,1,1,468,51.82385180466,7.79638671875
480,E9PM04,DCN1-like protein OS=Homo sapiens OX=9606 GN=DCUN1D5 PE=1 SV=1 - [E9PM04_HUMAN],2.04117679595947,7.24,3,1,1,1,152,17.84402623466,8.76318359375
481,O95239,Chromosome-associated kinesin KIF4A OS=Homo sapiens OX=9606 GN=KIF4A PE=1 SV=3 - [KIF4A_HUMAN],2.03850173950195,1.22,1,1,1,1,1232,139.79372246466,6.26513671875
482,H3BRJ9,Cholesteryl ester transfer protein OS=Homo sapiens OX=9606 GN=CETP PE=1 SV=1 - [H3BRJ9_HUMAN],2.02519822120667,3.5,2,1,1,1,428,47.9265922046601,5.52880859375
483,P13667,Protein disulfide-isomerase A4 OS=Homo sapiens OX=9606 GN=PDIA4 PE=1 SV=2 - [PDIA4_HUMAN],2.01965379714966,1.09,1,1,1,1,645,72.8869767846601,5.07177734375
484,A0A087WVC4,cAMP-dependent protein kinase catalytic subunit beta OS=Homo sapiens OX=9606 GN=PRKACB PE=1 SV=1 - [A0A087WVC4_HUMAN],2.0133945941925,2.66,4,1,1,1,338,39.21134815466,8.82177734375
485,Q14094,Cyclin-I OS=Homo sapiens OX=9606 GN=CCNI PE=1 SV=1 - [CCNI_HUMAN],2.01132249832153,3.18,1,1,1,1,377,42.5299014246601,8.00146484375
486,X6RLJ0,Complement C1q subcomponent subunit A (Fragment) OS=Homo sapiens OX=9606 GN=C1QA PE=1 SV=7 - [X6RLJ0_HUMAN],2.00863575935364,4.55,2,1,1,1,220,23.33685030466,9.17333984375
487,B4DQI4,Protein ABHD14B OS=Homo sapiens OX=9606 GN=ABHD14B PE=1 SV=1 - [B4DQI4_HUMAN],2.0077075958252,6.91,2,1,1,1,188,19.74325224466,7.84033203125
488,A6NLP5,Tetratricopeptide repeat protein 36 OS=Homo sapiens OX=9606 GN=TTC36 PE=1 SV=1 - [TTC36_HUMAN],1.955531001091,5.29,1,1,1,1,189,20.88358546466,5.12255859375
489,Q6UXT9,Protein ABHD15 OS=Homo sapiens OX=9606 GN=ABHD15 PE=1 SV=2 - [ABH15_HUMAN],1.95489299297333,2.56,1,1,1,1,468,51.7385039146601,7.60595703125
490,K7EMV3,Histone H3 OS=Homo sapiens OX=9606 GN=H3F3B PE=1 SV=1 - [K7EMV3_HUMAN],1.94921207427979,7.61,11,1,1,1,92,10.32782836466,11.82470703125
491,A0A2R8Y484,Leukocyte surface antigen CD47 (Fragment) OS=Homo sapiens OX=9606 GN=CD47 PE=1 SV=1 - [A0A2R8Y484_HUMAN],1.94055080413818,4.92,2,1,1,1,183,20.30082682466,6.56591796875
492,K7EII6,Echinoderm microtubule-associated protein-like 2 (Fragment) OS=Homo sapiens OX=9606 GN=EML2 PE=1 SV=1 - [K7EII6_HUMAN],1.92409694194794,7.73,6,1,1,1,181,18.87647163466,5.13525390625
493,Q04760,Lactoylglutathione lyase OS=Homo sapiens OX=9606 GN=GLO1 PE=1 SV=4 - [LGUL_HUMAN],1.90353095531464,4.89,1,1,1,1,184,20.76424879466,5.31298828125
494,O75874,Isocitrate dehydrogenase [NADP] cytoplasmic OS=Homo sapiens OX=9606 GN=IDH1 PE=1 SV=2 - [IDHC_HUMAN],1.89900612831116,3.14,1,1,1,1,414,46.62951655466,7.00537109375
495,D6RC14,"39S ribosomal protein L3, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=MRPL3 PE=1 SV=1 - [D6RC14_HUMAN]",1.89730000495911,5.81,4,1,1,1,155,17.08401256466,10.28662109375
496,P28066,Proteasome subunit alpha type-5 OS=Homo sapiens OX=9606 GN=PSMA5 PE=1 SV=3 - [PSA5_HUMAN],1.88367915153503,3.32,1,1,1,1,241,26.39420625466,4.79248046875
497,H7C5D8,Zinc finger protein ZIC 1 (Fragment) OS=Homo sapiens OX=9606 GN=ZIC1 PE=4 SV=1 - [H7C5D8_HUMAN],1.86614811420441,11.03,4,1,1,1,136,14.80280018466,7.89892578125
498,E9PE96,Protein piccolo OS=Homo sapiens OX=9606 GN=PCLO PE=1 SV=1 - [E9PE96_HUMAN],1.8656564950943,0.74,2,1,1,1,1217,136.30956962466,7.89892578125
499,P14780,Matrix metalloproteinase-9 OS=Homo sapiens OX=9606 GN=MMP9 PE=1 SV=3 - [MMP9_HUMAN],1.8332622051239,1.27,1,1,1,1,707,78.4083600946602,6.06201171875
500,F5H783,Stress-induced-phosphoprotein 1 OS=Homo sapiens OX=9606 GN=STIP1 PE=1 SV=1 - [F5H783_HUMAN],1.83257460594177,2.97,2,1,1,1,236,26.97364781466,5.45263671875
501,A0A0A0MQU1,Inverted formin-2 (Fragment) OS=Homo sapiens OX=9606 GN=INF2 PE=1 SV=1 - [A0A0A0MQU1_HUMAN],1.83150935173035,2.37,2,1,1,1,717,78.7772569746601,5.57958984375
502,F5H5I5,ATP-binding cassette sub-family B member 9 (Fragment) OS=Homo sapiens OX=9606 GN=ABCB9 PE=4 SV=1 - [F5H5I5_HUMAN],1.8145797252655,10.77,4,1,1,1,65,7.43285069466,6.49365234375
503,D6RC06,Histidine triad nucleotide-binding protein 1 OS=Homo sapiens OX=9606 GN=HINT1 PE=1 SV=1 - [D6RC06_HUMAN],1.80514967441559,10.77,5,1,1,1,65,7.31895362466,9.40771484375
504,F8VR77,Proliferation-associated protein 2G4 OS=Homo sapiens OX=9606 GN=PA2G4 PE=1 SV=1 - [F8VR77_HUMAN],1.8015718460083,3.87,2,1,1,1,284,31.44694922466,6.80029296875
505,C9J9C1,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform (Fragment) OS=Homo sapiens OX=9606 GN=PPP2R1A PE=1 SV=2 - [C9J9C1_HUMAN],1.7990597486496,2.03,3,1,1,1,395,43.16821575466,5.37646484375
506,H0YL50,Cytoplasmic FMR1-interacting protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=CYFIP1 PE=1 SV=1 - [H0YL50_HUMAN],1.7787629365921,5.11,2,1,1,1,176,20.21143395466,7.43017578125
507,A0A140T957,Flotillin-1 (Fragment) OS=Homo sapiens OX=9606 GN=FLOT1 PE=1 SV=1 - [A0A140T957_HUMAN],1.76150298118591,7.25,2,1,1,1,138,15.43988511466,6.39208984375
508,Q96HR3,Mediator of RNA polymerase II transcription subunit 30 OS=Homo sapiens OX=9606 GN=MED30 PE=1 SV=1 - [MED30_HUMAN],1.75688493251801,5.06,1,1,1,1,178,20.26428861466,8.26513671875
509,P08311,Cathepsin G OS=Homo sapiens OX=9606 GN=CTSG PE=1 SV=2 - [CATG_HUMAN],1.75394988059998,3.53,1,1,1,1,255,28.81907096466,11.19482421875
510,X6R5I7,Regulator of telomere elongation helicase 1 (Fragment) OS=Homo sapiens OX=9606 GN=RTEL1 PE=4 SV=1 - [X6R5I7_HUMAN],1.73915612697601,1.97,4,1,1,1,356,39.86120356466,7.60595703125
511,A0A075B6I9,Immunoglobulin lambda variable 7-46 OS=Homo sapiens OX=9606 GN=IGLV7-46 PE=3 SV=4 - [LV746_HUMAN],1.73914206027985,7.69,2,1,1,1,117,12.46009026466,7.19580078125
512,R4GN98,Protein S100 (Fragment) OS=Homo sapiens OX=9606 GN=S100A6 PE=1 SV=1 - [R4GN98_HUMAN],1.73885548114777,8.24,2,1,1,1,85,9.67506278466,5.45263671875
513,H0YF91,Hydrocephalus-inducing protein homolog (Fragment) OS=Homo sapiens OX=9606 GN=HYDIN PE=1 SV=1 - [H0YF91_HUMAN],1.72944927215576,4.41,4,1,1,1,204,23.55811116466,8.14794921875
514,P30740,Leukocyte elastase inhibitor OS=Homo sapiens OX=9606 GN=SERPINB1 PE=1 SV=1 - [ILEU_HUMAN],1.72705745697021,3.69,1,1,1,1,379,42.71470438466,6.27783203125
515,P12955,Xaa-Pro dipeptidase OS=Homo sapiens OX=9606 GN=PEPD PE=1 SV=3 - [PEPD_HUMAN],1.70936214923859,1.62,3,1,1,1,493,54.51290966466,5.99853515625
516,P23284,Peptidyl-prolyl cis-trans isomerase B OS=Homo sapiens OX=9606 GN=PPIB PE=1 SV=2 - [PPIB_HUMAN],1.70108795166016,3.7,1,1,1,1,216,23.72753677466,9.40771484375
517,O94972,E3 ubiquitin-protein ligase TRIM37 OS=Homo sapiens OX=9606 GN=TRIM37 PE=1 SV=2 - [TRI37_HUMAN],1.68642282485962,1.14,1,1,1,1,964,107.83746017466,5.14794921875
