,Accession,Description,Score,Coverage,# Proteins,# Unique Peptides,# Peptides,# PSMs,# AAs,MW [kDa],calc. pI
392,P02750,Leucine-rich alpha-2-glycoprotein OS=Homo sapiens OX=9606 GN=LRG1 PE=1 SV=2 - [A2GL_HUMAN],3.09806346893311,6.63,1,1,1,1,347,38.15411290466,6.94677734375
393,Q5VW22,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 6 OS=Homo sapiens OX=9606 GN=AGAP6 PE=2 SV=1 - [AGAP6_HUMAN]",3.06903743743896,3.17,1,1,1,1,663,73.0799595046599,6.85888671875
394,A0A0M3HER1,LIM and senescent cell antigen-like-containing domain protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=LIMS1 PE=1 SV=1 - [A0A0M3HER1_HUMAN],3.05334496498108,5.74,3,1,1,1,209,24.40036984466,8.99755859375
395,D6R939,Ras GTPase-activating-like protein IQGAP2 (Fragment) OS=Homo sapiens OX=9606 GN=IQGAP2 PE=1 SV=8 - [D6R939_HUMAN],3.04876041412354,1.33,4,1,1,1,824,94.6596368646601,5.28759765625
396,P11216,"Glycogen phosphorylase, brain form OS=Homo sapiens OX=9606 GN=PYGB PE=1 SV=5 - [PYGB_HUMAN]",3.0485532283783,1.42,1,1,1,1,843,96.63452886466,6.85888671875
397,F8VW41,Phosphofurin acidic cluster sorting protein 2 OS=Homo sapiens OX=9606 GN=PACS2 PE=1 SV=1 - [F8VW41_HUMAN],3.01796436309814,3.14,2,1,1,1,859,94.36861775466,6.55126953125
398,C9J7S3,"Aspartate--tRNA ligase, cytoplasmic (Fragment) OS=Homo sapiens OX=9606 GN=DARS PE=1 SV=8 - [C9J7S3_HUMAN]",3.01435685157776,11.43,3,1,1,1,175,19.85550987466,8.64599609375
399,P01699,Immunoglobulin lambda variable 1-44 OS=Homo sapiens OX=9606 GN=IGLV1-44 PE=1 SV=2 - [LV144_HUMAN],3.00406932830811,13.68,2,1,1,1,117,12.19384891466,5.17333984375
400,P28066,Proteasome subunit alpha type-5 OS=Homo sapiens OX=9606 GN=PSMA5 PE=1 SV=3 - [PSA5_HUMAN],2.98758363723755,7.88,1,1,1,1,241,26.39420625466,4.79248046875
401,Q5SZG1,Exopolyphosphatase PRUNE1 (Fragment) OS=Homo sapiens OX=9606 GN=PRUNE1 PE=1 SV=1 - [Q5SZG1_HUMAN],2.97083401679993,10.11,1,1,1,1,178,19.89627735466,5.96044921875
402,Q14765,Signal transducer and activator of transcription 4 OS=Homo sapiens OX=9606 GN=STAT4 PE=1 SV=1 - [STAT4_HUMAN],2.95744442939758,1.34,1,1,1,1,748,85.8857977646602,6.65380859375
403,V9GYS0,Mitochondrial import inner membrane translocase subunit Tim17-B OS=Homo sapiens OX=9606 GN=TIMM17B PE=1 SV=1 - [V9GYS0_HUMAN],2.90801978111267,10.94,1,1,1,1,192,20.42457194466,9.71533203125
404,M0R0U3,6-phosphogluconolactonase OS=Homo sapiens OX=9606 GN=PGLS PE=1 SV=1 - [M0R0U3_HUMAN],2.90393590927124,8.94,3,1,1,1,179,18.89984139466,7.84033203125
405,Q86YR7,Probable guanine nucleotide exchange factor MCF2L2 OS=Homo sapiens OX=9606 GN=MCF2L2 PE=2 SV=3 - [MF2L2_HUMAN],2.89260864257813,2.06,1,1,1,1,1114,126.91268060466,6.41748046875
406,P23284,Peptidyl-prolyl cis-trans isomerase B OS=Homo sapiens OX=9606 GN=PPIB PE=1 SV=2 - [PPIB_HUMAN],2.88901734352112,6.02,1,1,1,1,216,23.72753677466,9.40771484375
407,H7C3S9,COP9 signalosome complex subunit 8 (Fragment) OS=Homo sapiens OX=9606 GN=COPS8 PE=1 SV=1 - [H7C3S9_HUMAN],2.88399338722229,16.87,3,1,1,1,83,9.03868894466,4.50048828125
408,H0Y4K4,Hermansky-Pudlak syndrome 1 protein (Fragment) OS=Homo sapiens OX=9606 GN=HPS1 PE=1 SV=1 - [H0Y4K4_HUMAN],2.88235068321228,8.18,2,1,1,1,159,17.88587722466,4.80517578125
409,Q8NHV4,Protein NEDD1 OS=Homo sapiens OX=9606 GN=NEDD1 PE=1 SV=1 - [NEDD1_HUMAN],2.86669325828552,4.09,1,1,1,1,660,71.9211619946602,7.97216796875
410,Q495Z4,Putative uncharacterized protein ASB16-AS1 OS=Homo sapiens OX=9606 GN=ASB16-AS1 PE=5 SV=2 - [ASAS1_HUMAN],2.82615351676941,6.74,1,1,1,1,193,20.08636782466,11.92724609375
411,P04899,Guanine nucleotide-binding protein G(i) subunit alpha-2 OS=Homo sapiens OX=9606 GN=GNAI2 PE=1 SV=3 - [GNAI2_HUMAN],2.82485795021057,4.23,1,1,1,1,355,40.42505614466,5.54150390625
412,A0A075B7D0,Immunoglobulin heavy variable 1/OR15-1 (non-functional) (Fragment) OS=Homo sapiens OX=9606 GN=IGHV1OR15-1 PE=1 SV=1 - [A0A075B7D0_HUMAN],2.82048845291138,10.26,1,1,1,1,117,13.00335760466,9.12939453125
413,Q9BWP8,Collectin-11 OS=Homo sapiens OX=9606 GN=COLEC11 PE=1 SV=1 - [COL11_HUMAN],2.77717471122742,6.27,1,1,1,1,271,28.64698988466,5.41455078125
414,A0A0C4DH34,Immunoglobulin heavy variable 4-28 OS=Homo sapiens OX=9606 GN=IGHV4-28 PE=3 SV=1 - [HV428_HUMAN],2.74275588989258,13.68,1,1,1,1,117,13.11565342466,9.29052734375
415,E5RJC0,Dematin (Fragment) OS=Homo sapiens OX=9606 GN=DMTN PE=1 SV=2 - [E5RJC0_HUMAN],2.73874831199646,8.64,4,1,1,1,162,18.18042914466,8.85107421875
416,P00740,Coagulation factor IX OS=Homo sapiens OX=9606 GN=F9 PE=1 SV=2 - [FA9_HUMAN],2.73235559463501,1.95,1,1,1,1,461,51.74499894466,5.46533203125
417,A0A075B6I0,Immunoglobulin lambda variable 8-61 OS=Homo sapiens OX=9606 GN=IGLV8-61 PE=3 SV=7 - [LV861_HUMAN],2.71151900291443,7.38,1,1,1,1,122,12.80612415466,4.55126953125
418,A0A087X1J7,Glutathione peroxidase OS=Homo sapiens OX=9606 GN=GPX3 PE=1 SV=1 - [A0A087X1J7_HUMAN],2.70209789276123,5.33,2,1,1,1,225,25.38595149466,8.13330078125
419,Q12913,Receptor-type tyrosine-protein phosphatase eta OS=Homo sapiens OX=9606 GN=PTPRJ PE=1 SV=3 - [PTPRJ_HUMAN],2.69776320457458,0.9,3,1,1,1,1337,145.85068456466,5.57958984375
420,A0A075B6R9,Immunoglobulin kappa variable 2D-24 (non-functional) (Fragment) OS=Homo sapiens OX=9606 GN=IGKV2D-24 PE=1 SV=1 - [A0A075B6R9_HUMAN],2.6819155216217,10.83,2,1,1,1,120,13.07068872466,8.86572265625
421,A0A0A0MS15,Immunoglobulin heavy variable 3-49 OS=Homo sapiens OX=9606 GN=IGHV3-49 PE=3 SV=1 - [HV349_HUMAN],2.67891669273376,7.56,1,1,1,1,119,13.04753210466,8.61669921875
422,P11388,DNA topoisomerase 2-alpha OS=Homo sapiens OX=9606 GN=TOP2A PE=1 SV=3 - [TOP2A_HUMAN],2.67207288742065,1.11,1,1,1,1,1531,174.27575846466,8.71923828125
423,Q9NTK5,Obg-like ATPase 1 OS=Homo sapiens OX=9606 GN=OLA1 PE=1 SV=2 - [OLA1_HUMAN],2.66453146934509,4.55,2,1,1,1,396,44.71530075466,7.81103515625
424,P20073,Annexin A7 OS=Homo sapiens OX=9606 GN=ANXA7 PE=1 SV=3 - [ANXA7_HUMAN],2.65008306503296,3.07,1,1,1,1,488,52.70575329466,5.68115234375
425,Q5QPM9,Proteasome inhibitor PI31 subunit (Fragment) OS=Homo sapiens OX=9606 GN=PSMF1 PE=1 SV=1 - [Q5QPM9_HUMAN],2.6399097442627,8.2,3,1,1,1,183,20.58044629466,6.26513671875
426,F8WCJ1,Eukaryotic translation initiation factor 5A OS=Homo sapiens OX=9606 GN=EIF5A2 PE=1 SV=1 - [F8WCJ1_HUMAN],2.63977742195129,11.43,8,1,1,1,105,11.67992149466,9.14404296875
427,F5H2R5,Rho GDP-dissociation inhibitor 2 (Fragment) OS=Homo sapiens OX=9606 GN=ARHGDIB PE=1 SV=1 - [F5H2R5_HUMAN],2.62862849235535,19.32,4,1,1,1,88,9.78591362466,4.58935546875
428,E9PHK0,Tetranectin OS=Homo sapiens OX=9606 GN=CLEC3B PE=1 SV=1 - [E9PHK0_HUMAN],2.60148978233337,7.5,2,1,1,1,160,17.78265820466,5.04638671875
429,E5RGM3,S-phase kinase-associated protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=SKP1 PE=1 SV=1 - [E5RGM3_HUMAN],2.59325647354126,12.75,5,1,1,1,102,11.56762074466,4.34814453125
430,H0Y6I0,Golgin subfamily A member 4 (Fragment) OS=Homo sapiens OX=9606 GN=GOLGA4 PE=1 SV=1 - [H0Y6I0_HUMAN],2.57589483261108,1.14,2,2,2,2,2099,246.45552749466,5.38916015625
431,Q70J99,Protein unc-13 homolog D OS=Homo sapiens OX=9606 GN=UNC13D PE=1 SV=1 - [UN13D_HUMAN],2.57355618476868,1.19,1,1,1,1,1090,123.20466919466,6.65380859375
432,E9PP60,GDP-L-fucose synthase OS=Homo sapiens OX=9606 GN=TSTA3 PE=1 SV=1 - [E9PP60_HUMAN],2.57031559944153,10.43,6,1,1,1,115,12.09701895466,7.82568359375
433,A0A0A0MRL7,Caspase-7 OS=Homo sapiens OX=9606 GN=CASP7 PE=1 SV=1 - [A0A0A0MRL7_HUMAN],2.56326627731323,7.47,1,1,1,1,388,43.70031470466,9.30517578125
434,P00167,Cytochrome b5 OS=Homo sapiens OX=9606 GN=CYB5A PE=1 SV=2 - [CYB5_HUMAN],2.54971265792847,15.67,1,1,1,1,134,15.32050733466,4.95751953125
435,P00748,Coagulation factor XII OS=Homo sapiens OX=9606 GN=F12 PE=1 SV=3 - [FA12_HUMAN],2.53215408325195,1.46,1,1,1,1,615,67.7478974446601,7.73779296875
436,O00151,PDZ and LIM domain protein 1 OS=Homo sapiens OX=9606 GN=PDLIM1 PE=1 SV=4 - [PDLI1_HUMAN],2.52965188026428,4.86,1,1,1,1,329,36.04904399466,7.02001953125
437,O76024,Wolframin OS=Homo sapiens OX=9606 GN=WFS1 PE=1 SV=2 - [WFS1_HUMAN],2.51050424575806,2.7,1,1,1,1,890,100.22695576466,8.04541015625
438,Q5VZR0,Golgi-associated plant pathogenesis-related protein 1 OS=Homo sapiens OX=9606 GN=GLIPR2 PE=1 SV=1 - [Q5VZR0_HUMAN],2.50908374786377,10.16,2,1,1,1,128,14.20410704466,9.51025390625
439,P80188,Neutrophil gelatinase-associated lipocalin OS=Homo sapiens OX=9606 GN=LCN2 PE=1 SV=2 - [NGAL_HUMAN],2.49460387229919,16.16,2,2,2,2,198,22.57371707466,8.90966796875
440,F8VR50,Actin-related protein 2/3 complex subunit 3 (Fragment) OS=Homo sapiens OX=9606 GN=ARPC3 PE=1 SV=1 - [F8VR50_HUMAN],2.48385834693909,15.48,3,1,1,1,84,9.71998647466,7.92822265625
441,D6RD63,COP9 signalosome complex subunit 4 (Fragment) OS=Homo sapiens OX=9606 GN=COPS4 PE=1 SV=1 - [D6RD63_HUMAN],2.45345282554626,3.64,4,1,1,1,275,31.41305857466,6.53662109375
442,H7C5R7,Mannosyltransferase (Fragment) OS=Homo sapiens OX=9606 GN=ALG12 PE=1 SV=1 - [H7C5R7_HUMAN],2.43054246902466,9.76,1,1,1,1,205,22.83272651466,9.53955078125
443,B7ZLJ5,C6orf25 protein OS=Homo sapiens OX=9606 GN=MPIG6B PE=1 SV=1 - [B7ZLJ5_HUMAN],2.42563128471375,10.91,6,2,2,2,220,23.99480535466,9.72998046875
444,P08311,Cathepsin G OS=Homo sapiens OX=9606 GN=CTSG PE=1 SV=2 - [CATG_HUMAN],2.42199540138245,3.53,1,1,1,1,255,28.81907096466,11.19482421875
445,Q9UGI0,Ubiquitin thioesterase ZRANB1 OS=Homo sapiens OX=9606 GN=ZRANB1 PE=1 SV=2 - [ZRAN1_HUMAN],2.40253233909607,3.39,1,1,1,1,708,80.91573155466,5.69384765625
446,O76009,"Keratin, type I cuticular Ha3-I OS=Homo sapiens OX=9606 GN=KRT33A PE=2 SV=2 - [KT33A_HUMAN]",2.40148520469666,2.48,3,1,1,1,404,45.91139337466,4.81787109375
447,C9J6K1,Putative uncharacterized protein C19orf81 OS=Homo sapiens OX=9606 GN=C19orf81 PE=4 SV=1 - [CS081_HUMAN],2.40090751647949,10.1,1,1,1,1,198,22.42949005466,7.40087890625
448,A0A0A0MRZ8,Immunoglobulin kappa variable 3D-11 OS=Homo sapiens OX=9606 GN=IGKV3D-11 PE=3 SV=6 - [KVD11_HUMAN],2.39748740196228,7.83,2,1,1,1,115,12.61733132466,5.28759765625
449,Q8N6W0,CUGBP Elav-like family member 5 OS=Homo sapiens OX=9606 GN=CELF5 PE=1 SV=1 - [CELF5_HUMAN],2.39229130744934,4.54,1,1,1,1,485,52.3216129346601,8.32373046875
450,F8W6W2,Pyruvate kinase PKLR (Fragment) OS=Homo sapiens OX=9606 GN=PKLR PE=1 SV=2 - [F8W6W2_HUMAN],2.37678933143616,9.94,2,1,1,1,161,17.35999815466,5.52880859375
451,H7C072,THO complex subunit 5 homolog (Fragment) OS=Homo sapiens OX=9606 GN=THOC5 PE=1 SV=8 - [H7C072_HUMAN],2.36674284934998,9.16,3,1,1,1,262,30.23438844466,6.07470703125
452,P18669,Phosphoglycerate mutase 1 OS=Homo sapiens OX=9606 GN=PGAM1 PE=1 SV=2 - [PGAM1_HUMAN],2.34908127784729,7.09,1,1,1,1,254,28.78583650466,7.18115234375
453,A0A0U1RR20,Proteoglycan 4 OS=Homo sapiens OX=9606 GN=PRG4 PE=1 SV=1 - [A0A0U1RR20_HUMAN],2.34713673591614,1.25,2,1,1,1,1361,146.361351124661,9.46630859375
454,O14980,Exportin-1 OS=Homo sapiens OX=9606 GN=XPO1 PE=1 SV=1 - [XPO1_HUMAN],2.34683966636658,1.4,1,1,1,1,1071,123.30610146466,6.06201171875
455,K7EN14,Proprotein convertase subtilisin/kexin type 4 (Fragment) OS=Homo sapiens OX=9606 GN=PCSK4 PE=1 SV=8 - [K7EN14_HUMAN],2.32033824920654,8.3,3,1,1,1,229,26.37567796466,9.97900390625
456,A0A0A0MSK3,"HCG14925, isoform CRA_b OS=Homo sapiens OX=9606 GN=TBXAS1 PE=1 SV=1 - [A0A0A0MSK3_HUMAN]",2.31922578811646,2.17,4,1,1,1,460,52.3835860246601,6.46826171875
457,Q92833,Protein Jumonji OS=Homo sapiens OX=9606 GN=JARID2 PE=1 SV=2 - [JARD2_HUMAN],2.31866335868835,1.2,1,1,1,1,1246,138.647748044661,9.37841796875
458,P0CG08,Golgi pH regulator B OS=Homo sapiens OX=9606 GN=GPR89B PE=1 SV=1 - [GPHRB_HUMAN],2.27959036827087,5.93,1,1,1,1,455,52.88188615466,9.27587890625
459,H3BRJ9,Cholesteryl ester transfer protein OS=Homo sapiens OX=9606 GN=CETP PE=1 SV=1 - [H3BRJ9_HUMAN],2.27756667137146,3.5,2,1,1,1,428,47.9265922046601,5.52880859375
460,H3BMH2,Ras-related protein Rab-11A (Fragment) OS=Homo sapiens OX=9606 GN=RAB11A PE=4 SV=1 - [H3BMH2_HUMAN],2.27420783042908,8.39,4,1,1,1,155,17.65712851466,8.33837890625
461,A0A2R8YD63,DNA topoisomerase 2-binding protein 1 OS=Homo sapiens OX=9606 GN=TOPBP1 PE=1 SV=1 - [A0A2R8YD63_HUMAN],2.2632532119751,1.45,2,1,1,1,1517,170.02609962466,6.96142578125
462,P06312,Immunoglobulin kappa variable 4-1 OS=Homo sapiens OX=9606 GN=IGKV4-1 PE=1 SV=1 - [KV401_HUMAN],2.25478410720825,7.44,1,1,1,1,121,13.37159317466,5.24951171875
463,M0R389,Platelet-activating factor acetylhydrolase IB subunit gamma (Fragment) OS=Homo sapiens OX=9606 GN=PAFAH1B3 PE=1 SV=8 - [M0R389_HUMAN],2.25303769111633,5.49,2,1,1,1,164,18.34453879466,7.02001953125
464,O15054,Lysine-specific demethylase 6B OS=Homo sapiens OX=9606 GN=KDM6B PE=1 SV=4 - [KDM6B_HUMAN],2.23609685897827,2.13,1,2,2,2,1643,176.52252094466,8.54345703125
465,P60953,Cell division control protein 42 homolog OS=Homo sapiens OX=9606 GN=CDC42 PE=1 SV=2 - [CDC42_HUMAN],2.23307585716248,8.9,1,1,1,2,191,21.24501818466,6.55126953125
466,A0A087WVC4,cAMP-dependent protein kinase catalytic subunit beta OS=Homo sapiens OX=9606 GN=PRKACB PE=1 SV=1 - [A0A087WVC4_HUMAN],2.23005509376526,2.66,4,1,1,1,338,39.21134815466,8.82177734375
467,E9PRS9,Tektin-2 OS=Homo sapiens OX=9606 GN=TEKT2 PE=1 SV=1 - [E9PRS9_HUMAN],2.22367334365845,20.37,1,1,1,1,108,12.78850994466,8.23583984375
468,E9PRI9,tRNA pseudouridine(38/39) synthase (Fragment) OS=Homo sapiens OX=9606 GN=PUS3 PE=1 SV=1 - [E9PRI9_HUMAN],2.21175122261047,8.28,2,1,1,1,169,19.48288799466,9.34912109375
469,C9J7D1,Ras-related protein Rab-7a OS=Homo sapiens OX=9606 GN=RAB7A PE=1 SV=1 - [C9J7D1_HUMAN],2.1862473487854,12.09,7,1,1,1,91,10.24622799466,7.92822265625
470,Q27J81,Inverted formin-2 OS=Homo sapiens OX=9606 GN=INF2 PE=1 SV=2 - [INF2_HUMAN],2.17478966712952,1.12,1,1,1,1,1249,135.53974149466,5.37646484375
471,F8W079,"ATP synthase subunit beta, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=ATP5F1B PE=1 SV=1 - [F8W079_HUMAN]",2.16130495071411,8.45,2,1,1,1,284,30.15100387466,8.29443359375
472,Q9Y6P5,Sestrin-1 OS=Homo sapiens OX=9606 GN=SESN1 PE=1 SV=2 - [SESN1_HUMAN],2.15143799781799,3.25,1,1,1,1,492,56.5207290946601,6.08740234375
473,Q8IZQ1,WD repeat and FYVE domain-containing protein 3 OS=Homo sapiens OX=9606 GN=WDFY3 PE=1 SV=2 - [WDFY3_HUMAN],2.14589905738831,0.68,1,1,1,1,3526,395.006444004664,6.75634765625
474,I3VM54,Lysine-specific demethylase 2A OS=Homo sapiens OX=9606 GN=KDM2A PE=1 SV=1 - [I3VM54_HUMAN],2.14260458946228,0.87,2,1,1,1,1145,130.57648363466,7.57666015625
475,Q9H3K6,BolA-like protein 2 OS=Homo sapiens OX=9606 GN=BOLA2 PE=1 SV=1 - [BOLA2_HUMAN],2.14224791526794,10.47,2,1,1,1,86,10.11017868466,6.52197265625
476,P13645,"Keratin, type I cytoskeletal 10 OS=Homo sapiens OX=9606 GN=KRT10 PE=1 SV=6 - [K1C10_HUMAN]",2.13492941856384,2.05,1,1,1,1,584,58.79169631466,5.21142578125
477,M0QX42,SH3KBP1-binding protein 1 OS=Homo sapiens OX=9606 GN=SHKBP1 PE=4 SV=1 - [M0QX42_HUMAN],2.13190245628357,67.57,2,1,1,1,37,3.90984157466,8.26513671875
478,R4GNH6,Ciliogenesis and planar polarity effector 1 (Fragment) OS=Homo sapiens OX=9606 GN=CPLANE1 PE=1 SV=1 - [R4GNH6_HUMAN],2.13123297691345,2.02,2,1,1,1,496,55.55739440466,6.49365234375
479,Q9C0F0,Putative Polycomb group protein ASXL3 OS=Homo sapiens OX=9606 GN=ASXL3 PE=2 SV=3 - [ASXL3_HUMAN],2.1287202835083,0.53,1,1,1,1,2248,241.767466054662,6.13818359375
480,Q8TE57,A disintegrin and metalloproteinase with thrombospondin motifs 16 OS=Homo sapiens OX=9606 GN=ADAMTS16 PE=2 SV=3 - [ATS16_HUMAN],2.12534189224243,1.14,1,1,1,1,1224,136.11415447466,8.63134765625
481,H0YM59,Zinc finger protein 770 (Fragment) OS=Homo sapiens OX=9606 GN=ZNF770 PE=1 SV=1 - [H0YM59_HUMAN],2.11958026885986,18.18,2,1,1,1,132,15.84112102466,9.70068359375
482,Q9BQI6,SMC5-SMC6 complex localization factor protein 1 OS=Homo sapiens OX=9606 GN=SLF1 PE=1 SV=2 - [SLF1_HUMAN],2.11307811737061,0.85,1,1,1,1,1058,120.97242402466,8.44091796875
483,D6R9I9,ATP-binding cassette sub-family E member 1 OS=Homo sapiens OX=9606 GN=ABCE1 PE=1 SV=1 - [D6R9I9_HUMAN],2.11082100868225,2.85,2,1,1,1,421,47.0063871746601,8.30908203125
484,I3L4A2,Leucine carboxyl methyltransferase 1 (Fragment) OS=Homo sapiens OX=9606 GN=LCMT1 PE=1 SV=1 - [I3L4A2_HUMAN],2.11060357093811,6.33,2,1,1,1,158,18.15012999466,5.60498046875
485,A2A341,Synaptonemal complex protein 2 (Fragment) OS=Homo sapiens OX=9606 GN=SYCP2 PE=1 SV=1 - [A2A341_HUMAN],2.11058974266052,1.17,2,1,1,1,1023,116.46161398466,9.30517578125
486,Q5T5X7,BEN domain-containing protein 3 OS=Homo sapiens OX=9606 GN=BEND3 PE=1 SV=1 - [BEND3_HUMAN],2.08585619926453,1.81,1,1,1,1,828,94.41541040466,5.42724609375
487,Q9BS40,Latexin OS=Homo sapiens OX=9606 GN=LXN PE=1 SV=2 - [LXN_HUMAN],2.07395577430725,4.05,1,1,1,1,222,25.73389269466,5.78271484375
488,C9JLK0,Bifunctional purine biosynthesis protein PURH (Fragment) OS=Homo sapiens OX=9606 GN=ATIC PE=1 SV=1 - [C9JLK0_HUMAN],2.06835675239563,14.71,2,1,1,1,170,18.83069156466,7.50341796875
489,Q92626,Peroxidasin homolog OS=Homo sapiens OX=9606 GN=PXDN PE=1 SV=2 - [PXDN_HUMAN],2.05640578269958,1.56,1,1,1,1,1479,165.169877024661,7.16650390625
490,Q14139,Ubiquitin conjugation factor E4 A OS=Homo sapiens OX=9606 GN=UBE4A PE=1 SV=2 - [UBE4A_HUMAN],2.04099082946777,1.5,1,1,1,1,1066,122.48197663466,5.23681640625
491,E9PG08,Fetuin-B OS=Homo sapiens OX=9606 GN=FETUB PE=1 SV=1 - [E9PG08_HUMAN],2.03675580024719,2.52,2,1,1,1,317,34.53427120466,6.02392578125
492,Q7L576,Cytoplasmic FMR1-interacting protein 1 OS=Homo sapiens OX=9606 GN=CYFIP1 PE=1 SV=1 - [CYFP1_HUMAN],2.03401851654053,0.88,1,1,1,1,1253,145.08873714466,6.90283203125
493,B8ZZL8,"10 kDa heat shock protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPE1 PE=1 SV=1 - [B8ZZL8_HUMAN]",2.02844762802124,6.93,3,1,1,1,101,10.68279541466,9.58349609375
494,G3V5X4,Nesprin-2 OS=Homo sapiens OX=9606 GN=SYNE2 PE=1 SV=1 - [G3V5X4_HUMAN],2.01591110229492,0.19,3,1,1,1,6818,787.228746624646,5.45263671875
495,H7C152,Uncharacterized protein (Fragment) OS=Homo sapiens OX=9606 PE=1 SV=1 - [H7C152_HUMAN],2.01539039611816,8.24,2,1,1,1,255,26.95918134466,6.16357421875
496,P0DN81,Olfactory receptor 13C7 OS=Homo sapiens OX=9606 GN=OR13C7 PE=3 SV=1 - [O13C7_HUMAN],2.00353360176086,6.6,1,1,1,1,318,34.87529238466,8.74853515625
497,E9PE96,Protein piccolo OS=Homo sapiens OX=9606 GN=PCLO PE=1 SV=1 - [E9PE96_HUMAN],2.00153875350952,0.74,2,1,1,1,1217,136.30956962466,7.89892578125
498,P11215,Integrin alpha-M OS=Homo sapiens OX=9606 GN=ITGAM PE=1 SV=2 - [ITAM_HUMAN],1.99362015724182,1.13,1,1,1,1,1152,127.09852663466,7.22509765625
499,I3L3Q7,"Complement component 1 Q subcomponent-binding protein, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=C1QBP PE=1 SV=1 - [I3L3Q7_HUMAN]",1.99246287345886,7.34,3,1,1,1,177,19.99355919466,4.22119140625
500,P35527,"Keratin, type I cytoskeletal 9 OS=Homo sapiens OX=9606 GN=KRT9 PE=1 SV=3 - [K1C9_HUMAN]",1.98539674282074,1.44,1,1,1,1,623,62.02681761466,5.23681640625
501,A0A0G2JRQ6,Uncharacterized protein (Fragment) OS=Homo sapiens OX=9606 PE=1 SV=4 - [A0A0G2JRQ6_HUMAN],1.97859501838684,6.84,1,1,1,1,117,12.74033707466,8.29443359375
502,Q6ZS30,Neurobeachin-like protein 1 OS=Homo sapiens OX=9606 GN=NBEAL1 PE=2 SV=3 - [NBEL1_HUMAN],1.96961915493011,0.56,1,1,1,1,2694,307.041423644661,6.44287109375
503,C9JV02,Septin 8 (Fragment) OS=Homo sapiens OX=9606 GN=SEPTIN8 PE=1 SV=1 - [C9JV02_HUMAN],1.96491777896881,6.92,19,1,1,1,130,15.03568301466,5.50341796875
504,F8WDF5,Cilia- and flagella-associated protein 61 OS=Homo sapiens OX=9606 GN=CFAP61 PE=1 SV=1 - [F8WDF5_HUMAN],1.958327293396,27.27,4,1,1,1,55,6.41442945466,9.67138671875
505,A0A087WTB8,Ubiquitin carboxyl-terminal hydrolase OS=Homo sapiens OX=9606 GN=UCHL3 PE=1 SV=1 - [A0A087WTB8_HUMAN],1.91560411453247,14.95,3,2,2,2,194,21.93086943466,4.93212890625
506,Q9GZP4,PITH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=PITHD1 PE=1 SV=1 - [PITH1_HUMAN],1.90788555145264,4.27,1,1,1,1,211,24.16274866466,5.74462890625
507,C9JIG9,Serine/threonine-protein kinase OSR1 OS=Homo sapiens OX=9606 GN=OXSR1 PE=1 SV=1 - [C9JIG9_HUMAN],1.90780746936798,1.71,2,1,1,1,468,51.82385180466,7.79638671875
508,A0A0D9SG53,Four and a half LIM domains protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=FHL1 PE=1 SV=1 - [A0A0D9SG53_HUMAN],1.90615975856781,9.23,14,1,1,1,130,15.00497063466,8.25048828125
509,G3V4S5,Proteasome subunit alpha type-6 OS=Homo sapiens OX=9606 GN=PSMA6 PE=1 SV=1 - [G3V4S5_HUMAN],1.90345668792725,24.39,7,1,1,1,41,4.56323553466,6.50732421875
510,C9J6B1,Ras-related protein Ral-B (Fragment) OS=Homo sapiens OX=9606 GN=RALB PE=1 SV=1 - [C9J6B1_HUMAN],1.89249157905579,8.38,2,1,1,1,167,18.71847211466,4.93212890625
511,P14780,Matrix metalloproteinase-9 OS=Homo sapiens OX=9606 GN=MMP9 PE=1 SV=3 - [MMP9_HUMAN],1.86478626728058,1.7,1,1,1,1,707,78.4083600946602,6.06201171875
512,Q96HR3,Mediator of RNA polymerase II transcription subunit 30 OS=Homo sapiens OX=9606 GN=MED30 PE=1 SV=1 - [MED30_HUMAN],1.85718321800232,5.06,1,1,1,1,178,20.26428861466,8.26513671875
513,P51884,Lumican OS=Homo sapiens OX=9606 GN=LUM PE=1 SV=2 - [LUM_HUMAN],1.85551679134369,5.33,1,1,1,1,338,38.40479613466,6.60986328125
514,R4GN98,Protein S100 (Fragment) OS=Homo sapiens OX=9606 GN=S100A6 PE=1 SV=1 - [R4GN98_HUMAN],1.8185008764267,8.24,2,1,1,1,85,9.67506278466,5.45263671875
515,H3BUC0,Kinesin-like protein KIFC3 (Fragment) OS=Homo sapiens OX=9606 GN=KIFC3 PE=1 SV=1 - [H3BUC0_HUMAN],1.81222069263458,9.69,1,1,1,1,196,20.27712457466,9.08544921875
516,P17301,Integrin alpha-2 OS=Homo sapiens OX=9606 GN=ITGA2 PE=1 SV=1 - [ITA2_HUMAN],1.8106746673584,0.93,1,1,1,1,1181,129.21385962466,5.31298828125
