,Accession,Description,Score,Coverage,# Proteins,# Unique Peptides,# Peptides,# PSMs,# AAs,MW [kDa],calc. pI
393,H0YA65,Leucine-rich repeat LGI family member 2 (Fragment) OS=Homo sapiens OX=9606 GN=LGI2 PE=1 SV=1 - [H0YA65_HUMAN],3.21793460845947,5.08,2,1,1,1,256,28.68971157466,7.98681640625
394,P48507,Glutamate--cysteine ligase regulatory subunit OS=Homo sapiens OX=9606 GN=GCLM PE=1 SV=1 - [GSH0_HUMAN],3.18828153610229,5.47,1,1,1,1,274,30.70778459466,6.02392578125
395,Q5QPM9,Proteasome inhibitor PI31 subunit (Fragment) OS=Homo sapiens OX=9606 GN=PSMF1 PE=1 SV=1 - [Q5QPM9_HUMAN],3.18705153465271,8.2,3,1,1,1,183,20.58044629466,6.26513671875
396,F5H3C5,Superoxide dismutase (Fragment) OS=Homo sapiens OX=9606 GN=SOD2 PE=1 SV=1 - [F5H3C5_HUMAN],3.18091821670532,12.61,4,1,1,1,111,12.12314311466,8.45556640625
397,Q9NTK5,Obg-like ATPase 1 OS=Homo sapiens OX=9606 GN=OLA1 PE=1 SV=2 - [OLA1_HUMAN],3.17106056213379,4.55,2,1,1,1,396,44.71530075466,7.81103515625
398,E5RIW3,Tubulin-specific chaperone A OS=Homo sapiens OX=9606 GN=TBCA PE=1 SV=1 - [E5RIW3_HUMAN],3.15111184120178,11.9,4,1,1,1,84,10.07401140466,4.62744140625
399,P13796,Plastin-2 OS=Homo sapiens OX=9606 GN=LCP1 PE=1 SV=6 - [PLSL_HUMAN],3.15001773834229,2.55,1,1,1,1,627,70.24389488466,5.42724609375
400,K7EKW9,Flotillin-2 (Fragment) OS=Homo sapiens OX=9606 GN=FLOT2 PE=1 SV=1 - [K7EKW9_HUMAN],3.03214335441589,5.62,4,1,1,1,249,27.95255375466,4.90673828125
401,F8WF90,PRA1 family protein OS=Homo sapiens OX=9606 GN=ARL6IP5 PE=1 SV=1 - [F8WF90_HUMAN],3.03202271461487,18.64,4,1,1,1,59,6.86643557466,6.59521484375
402,C9JEN3,Protein lifeguard 3 (Fragment) OS=Homo sapiens OX=9606 GN=TMBIM1 PE=1 SV=1 - [C9JEN3_HUMAN],3.03107881546021,13.21,8,1,1,1,106,11.52741892466,6.52197265625
403,P20851,C4b-binding protein beta chain OS=Homo sapiens OX=9606 GN=C4BPB PE=1 SV=1 - [C4BPB_HUMAN],3.01678252220154,4.76,1,1,1,1,252,28.33844405466,5.13525390625
404,H0YM70,Proteasome activator complex subunit 2 OS=Homo sapiens OX=9606 GN=PSME2 PE=1 SV=1 - [H0YM70_HUMAN],2.9980947971344,9.65,3,1,1,1,228,25.99461277466,5.92236328125
405,K7EJB9,Calreticulin (Fragment) OS=Homo sapiens OX=9606 GN=CALR PE=1 SV=1 - [K7EJB9_HUMAN],2.96575522422791,20.65,3,3,3,3,247,28.41385808466,4.67822265625
406,P00390,"Glutathione reductase, mitochondrial OS=Homo sapiens OX=9606 GN=GSR PE=1 SV=2 - [GSHR_HUMAN]",2.9109218120575,2.3,1,1,1,1,522,56.2209535246601,8.49951171875
407,E9PGT6,COP9 signalosome complex subunit 8 OS=Homo sapiens OX=9606 GN=COPS8 PE=1 SV=1 - [E9PGT6_HUMAN],2.86564540863037,23.12,3,2,2,2,173,19.33193794466,5.52880859375
408,A0A0C4DH36,Immunoglobulin heavy variable 3-38 (non-functional) (Fragment) OS=Homo sapiens OX=9606 GN=IGHV3-38 PE=1 SV=1 - [A0A0C4DH36_HUMAN],2.85302329063416,9.48,1,1,1,1,116,12.75038165466,9.24658203125
409,P00740,Coagulation factor IX OS=Homo sapiens OX=9606 GN=F9 PE=1 SV=2 - [FA9_HUMAN],2.83891415596008,1.95,1,1,1,1,461,51.74499894466,5.46533203125
410,Q12913,Receptor-type tyrosine-protein phosphatase eta OS=Homo sapiens OX=9606 GN=PTPRJ PE=1 SV=3 - [PTPRJ_HUMAN],2.83883500099182,0.9,3,1,1,1,1337,145.85068456466,5.57958984375
411,H0YFX9,Histone H2A (Fragment) OS=Homo sapiens OX=9606 GN=H2AFJ PE=1 SV=1 - [H0YFX9_HUMAN],2.8248450756073,20.65,13,1,1,1,92,9.96958088466,9.70068359375
412,P25787,Proteasome subunit alpha type-2 OS=Homo sapiens OX=9606 GN=PSMA2 PE=1 SV=2 - [PSA2_HUMAN],2.80830383300781,17.09,4,2,2,2,234,25.88227114466,7.43017578125
413,K7EIP6,Uncharacterized protein (Fragment) OS=Homo sapiens OX=9606 PE=4 SV=1 - [K7EIP6_HUMAN],2.80075168609619,44.44,2,1,1,1,27,2.80126830466,8.01611328125
414,P11216,"Glycogen phosphorylase, brain form OS=Homo sapiens OX=9606 GN=PYGB PE=1 SV=5 - [PYGB_HUMAN]",2.79434084892273,1.42,1,1,1,1,843,96.63452886466,6.85888671875
415,A0A087WVV1,Proteasome subunit beta type-2 OS=Homo sapiens OX=9606 GN=PSMB2 PE=1 SV=1 - [A0A087WVV1_HUMAN],2.72816920280457,13.1,2,1,1,1,84,9.55108508466,8.77783203125
416,Q12849,G-rich sequence factor 1 OS=Homo sapiens OX=9606 GN=GRSF1 PE=1 SV=3 - [GRSF1_HUMAN],2.72336077690125,4.79,1,1,1,2,480,53.0926432346601,6.18896484375
417,A0A0C4DH35,Immunoglobulin heavy variable 3-35 (non-functional) (Fragment) OS=Homo sapiens OX=9606 GN=IGHV3-35 PE=1 SV=1 - [A0A0C4DH35_HUMAN],2.70906400680542,9.4,1,1,1,1,117,12.80231167466,7.88427734375
418,E5RGM3,S-phase kinase-associated protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=SKP1 PE=1 SV=1 - [E5RGM3_HUMAN],2.69882988929749,12.75,5,1,1,1,102,11.56762074466,4.34814453125
419,A0A087WTS8,Heat shock 70 kDa protein 4 OS=Homo sapiens OX=9606 GN=HSPA4 PE=1 SV=1 - [A0A087WTS8_HUMAN],2.69477415084839,5.47,3,2,2,2,475,52.5659680046601,8.29443359375
420,P11215,Integrin alpha-M OS=Homo sapiens OX=9606 GN=ITGAM PE=1 SV=2 - [ITAM_HUMAN],2.68409490585327,1.13,1,1,1,1,1152,127.09852663466,7.22509765625
421,S4R418,Bridging integrator 2 OS=Homo sapiens OX=9606 GN=BIN2 PE=1 SV=3 - [S4R418_HUMAN],2.6782341003418,3.01,3,1,1,1,531,58.5086006546602,6.43017578125
422,H3BN23,Protein VAC14 homolog OS=Homo sapiens OX=9606 GN=VAC14 PE=1 SV=1 - [H3BN23_HUMAN],2.67553639411926,22.5,3,1,1,1,40,4.52741615466,8.57275390625
423,Q70J99,Protein unc-13 homolog D OS=Homo sapiens OX=9606 GN=UNC13D PE=1 SV=1 - [UN13D_HUMAN],2.66606783866882,1.19,1,1,1,1,1090,123.20466919466,6.65380859375
424,G5E9W8,"Glycogenin 1, isoform CRA_e OS=Homo sapiens OX=9606 GN=GYG1 PE=1 SV=1 - [G5E9W8_HUMAN]",2.65368795394897,7.25,3,1,1,1,193,21.49594959466,5.55419921875
425,Q15276,Rab GTPase-binding effector protein 1 OS=Homo sapiens OX=9606 GN=RABEP1 PE=1 SV=2 - [RABE1_HUMAN],2.65193128585815,2.67,1,1,1,1,862,99.2293887346599,5.00830078125
426,E9PP21,Cysteine and glycine-rich protein 1 OS=Homo sapiens OX=9606 GN=CSRP1 PE=1 SV=1 - [E9PP21_HUMAN],2.65103626251221,9.38,2,1,1,1,160,16.92913436466,8.90966796875
427,Q6ZV29,Patatin-like phospholipase domain-containing protein 7 OS=Homo sapiens OX=9606 GN=PNPLA7 PE=1 SV=4 - [PLPL7_HUMAN],2.62913656234741,2.05,1,1,1,1,1317,145.61342598466,7.73779296875
428,P25788,Proteasome subunit alpha type-3 OS=Homo sapiens OX=9606 GN=PSMA3 PE=1 SV=2 - [PSA3_HUMAN],2.61272811889648,4.71,1,1,1,1,255,28.41508272466,5.32568359375
429,O76094,Signal recognition particle subunit SRP72 OS=Homo sapiens OX=9606 GN=SRP72 PE=1 SV=3 - [SRP72_HUMAN],2.60810136795044,4.17,1,1,1,1,671,74.5599745446601,9.26123046875
430,H7C342,D-dopachrome decarboxylase (Fragment) OS=Homo sapiens OX=9606 GN=DDT PE=1 SV=1 - [H7C342_HUMAN],2.59663534164429,22.0,3,1,1,1,50,5.69601555466,8.73388671875
431,H0YMK6,E3 ubiquitin-protein ligase RNF31 (Fragment) OS=Homo sapiens OX=9606 GN=RNF31 PE=4 SV=1 - [H0YMK6_HUMAN],2.59409809112549,37.5,4,1,1,1,32,3.31968341466,4.23388671875
432,F5H282,T-complex protein 1 subunit alpha OS=Homo sapiens OX=9606 GN=TCP1 PE=1 SV=1 - [F5H282_HUMAN],2.58624887466431,3.01,3,1,1,1,332,36.43323126466,7.02001953125
433,A0A0A0MS15,Immunoglobulin heavy variable 3-49 OS=Homo sapiens OX=9606 GN=IGHV3-49 PE=3 SV=1 - [HV349_HUMAN],2.5683970451355,7.56,1,1,1,1,119,13.04753210466,8.61669921875
434,F8VNU2,Rabphilin-3A (Fragment) OS=Homo sapiens OX=9606 GN=RPH3A PE=1 SV=1 - [F8VNU2_HUMAN],2.56257343292236,16.87,11,1,1,1,83,9.80979774466,5.07177734375
435,A0A494C017,Myeloid-associated differentiation marker (Fragment) OS=Homo sapiens OX=9606 GN=MYADM PE=4 SV=1 - [A0A494C017_HUMAN],2.55162048339844,8.2,6,1,1,1,122,13.14474877466,8.54345703125
436,C9JT95,SOSS complex subunit B1 (Fragment) OS=Homo sapiens OX=9606 GN=NABP2 PE=1 SV=1 - [C9JT95_HUMAN],2.52696633338928,20.14,3,1,1,1,144,15.56085315466,7.07861328125
437,A6PVH9,Copine-1 OS=Homo sapiens OX=9606 GN=CPNE1 PE=1 SV=1 - [A6PVH9_HUMAN],2.5182478427887,4.16,4,1,1,1,481,53.0135134246601,5.82080078125
438,H7BXS3,Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha OS=Homo sapiens OX=9606 GN=PIP4K2A PE=1 SV=1 - [H7BXS3_HUMAN],2.50625514984131,6.39,3,1,1,1,266,30.10828270466,6.04931640625
439,O75368,SH3 domain-binding glutamic acid-rich-like protein OS=Homo sapiens OX=9606 GN=SH3BGRL PE=1 SV=1 - [SH3L1_HUMAN],2.49161291122437,8.77,1,1,1,1,114,12.76637888466,5.24951171875
440,G3V482,Plasma serine protease inhibitor (Fragment) OS=Homo sapiens OX=9606 GN=SERPINA5 PE=1 SV=1 - [G3V482_HUMAN],2.48721313476563,9.03,5,1,1,1,144,15.89729371466,7.57666015625
441,J3QKT0,Phosphatidylcholine-sterol acyltransferase (Fragment) OS=Homo sapiens OX=9606 GN=LCAT PE=1 SV=1 - [J3QKT0_HUMAN],2.48375797271729,7.97,3,1,1,1,138,15.50497792466,7.50341796875
442,H0Y4K4,Hermansky-Pudlak syndrome 1 protein (Fragment) OS=Homo sapiens OX=9606 GN=HPS1 PE=1 SV=1 - [H0Y4K4_HUMAN],2.46453595161438,8.18,2,1,1,1,159,17.88587722466,4.80517578125
443,A0A494C0B4,UV excision repair protein RAD23 homolog A OS=Homo sapiens OX=9606 GN=RAD23A PE=4 SV=1 - [A0A494C0B4_HUMAN],2.46366405487061,9.57,2,1,1,1,282,30.46623420466,4.84326171875
444,E7EQ47,Blood group Rh(CE) polypeptide OS=Homo sapiens OX=9606 GN=RHCE PE=3 SV=1 - [E7EQ47_HUMAN],2.43686103820801,3.01,4,1,1,1,266,29.15377183466,8.95361328125
445,K7ERI9,Apolipoprotein C-I (Fragment) OS=Homo sapiens OX=9606 GN=APOC1 PE=1 SV=1 - [K7ERI9_HUMAN],2.43617558479309,14.29,2,2,2,2,77,8.64167044466,6.71240234375
446,B7ZLJ5,C6orf25 protein OS=Homo sapiens OX=9606 GN=MPIG6B PE=1 SV=1 - [B7ZLJ5_HUMAN],2.43601059913635,12.27,3,1,2,2,220,23.99480535466,9.72998046875
447,Q00013,55 kDa erythrocyte membrane protein OS=Homo sapiens OX=9606 GN=MPP1 PE=1 SV=2 - [EM55_HUMAN],2.42286062240601,2.58,1,1,1,1,466,52.26364901466,7.37158203125
448,F5H7X1,26S proteasome non-ATPase regulatory subunit 9 OS=Homo sapiens OX=9606 GN=PSMD9 PE=1 SV=1 - [F5H7X1_HUMAN],2.41254997253418,11.76,5,1,1,1,85,9.42455261466,4.70361328125
449,E9PG08,Fetuin-B OS=Homo sapiens OX=9606 GN=FETUB PE=1 SV=1 - [E9PG08_HUMAN],2.40904951095581,2.52,2,1,1,1,317,34.53427120466,6.02392578125
450,P28289,Tropomodulin-1 OS=Homo sapiens OX=9606 GN=TMOD1 PE=1 SV=1 - [TMOD1_HUMAN],2.39766216278076,4.74,1,1,1,1,359,40.54388691466,5.09716796875
451,A0A087WSY6,Immunoglobulin kappa variable 3D-15 OS=Homo sapiens OX=9606 GN=IGKV3D-15 PE=3 SV=6 - [KVD15_HUMAN],2.39421892166138,7.83,1,1,1,2,115,12.52629652466,5.18603515625
452,Q5VT82,Protocadherin-9 OS=Homo sapiens OX=9606 GN=PCDH9 PE=1 SV=1 - [Q5VT82_HUMAN],2.37498712539673,2.03,3,1,1,1,1032,113.64113138466,5.41455078125
453,H0YH88,Nucleosome assembly protein 1-like 1 (Fragment) OS=Homo sapiens OX=9606 GN=NAP1L1 PE=1 SV=1 - [H0YH88_HUMAN],2.37258505821228,6.21,14,1,1,1,177,21.06353620466,4.83056640625
454,A0A2R8YD63,DNA topoisomerase 2-binding protein 1 OS=Homo sapiens OX=9606 GN=TOPBP1 PE=1 SV=1 - [A0A2R8YD63_HUMAN],2.3713538646698,1.45,2,1,1,1,1517,170.02609962466,6.96142578125
455,P55058,Phospholipid transfer protein OS=Homo sapiens OX=9606 GN=PLTP PE=1 SV=1 - [PLTP_HUMAN],2.36157178878784,3.04,1,1,1,1,493,54.7045455046601,7.00537109375
456,P01624,Immunoglobulin kappa variable 3-15 OS=Homo sapiens OX=9606 GN=IGKV3-15 PE=1 SV=2 - [KV315_HUMAN],2.33884382247925,7.83,4,1,1,1,115,12.48820809466,5.18603515625
457,F8W927,Calcyphosin-2 OS=Homo sapiens OX=9606 GN=CAPS2 PE=4 SV=1 - [F8W927_HUMAN],2.32490754127502,14.08,2,1,1,1,142,16.40882832466,6.53662109375
458,O43294,Transforming growth factor beta-1-induced transcript 1 protein OS=Homo sapiens OX=9606 GN=TGFB1I1 PE=1 SV=2 - [TGFI1_HUMAN],2.32060790061951,1.95,1,1,1,1,461,49.78178253466,7.03466796875
459,P55957,BH3-interacting domain death agonist OS=Homo sapiens OX=9606 GN=BID PE=1 SV=1 - [BID_HUMAN],2.31740546226501,6.67,1,1,1,1,195,21.98104672466,5.43994140625
460,P13645,"Keratin, type I cytoskeletal 10 OS=Homo sapiens OX=9606 GN=KRT10 PE=1 SV=6 - [K1C10_HUMAN]",2.3016049861908,3.6,1,2,2,2,584,58.79169631466,5.21142578125
461,F8VQQ8,Ubiquitin-conjugating enzyme E2 N OS=Homo sapiens OX=9606 GN=UBE2N PE=1 SV=1 - [F8VQQ8_HUMAN],2.30084586143494,8.99,3,1,1,1,89,10.08231089466,8.79248046875
462,D6RAA8,Calpastatin (Fragment) OS=Homo sapiens OX=9606 GN=CAST PE=1 SV=1 - [D6RAA8_HUMAN],2.29472708702087,11.54,13,1,1,1,78,8.71643840466,4.70361328125
463,P42768,Wiskott-Aldrich syndrome protein OS=Homo sapiens OX=9606 GN=WAS PE=1 SV=4 - [WASP_HUMAN],2.28601551055908,2.39,1,1,1,1,502,52.8798657646601,6.63916015625
464,A0A2R8Y589,Centrosomal protein of 78 kDa OS=Homo sapiens OX=9606 GN=CEP78 PE=1 SV=1 - [A0A2R8Y589_HUMAN],2.28476238250732,1.63,10,1,1,1,673,74.8795494446601,8.49951171875
465,Q9H479,Fructosamine-3-kinase OS=Homo sapiens OX=9606 GN=FN3K PE=1 SV=1 - [FN3K_HUMAN],2.28174376487732,5.5,1,1,1,1,309,35.14886621466,7.54736328125
466,P06312,Immunoglobulin kappa variable 4-1 OS=Homo sapiens OX=9606 GN=IGKV4-1 PE=1 SV=1 - [KV401_HUMAN],2.26381540298462,7.44,1,1,1,1,121,13.37159317466,5.24951171875
467,P13667,Protein disulfide-isomerase A4 OS=Homo sapiens OX=9606 GN=PDIA4 PE=1 SV=2 - [PDIA4_HUMAN],2.24481153488159,2.33,1,1,1,1,645,72.8869767846601,5.07177734375
468,B4DQI4,Protein ABHD14B OS=Homo sapiens OX=9606 GN=ABHD14B PE=1 SV=1 - [B4DQI4_HUMAN],2.23700380325317,7.45,3,1,1,1,188,19.74325224466,7.84033203125
469,P05109,Protein S100-A8 OS=Homo sapiens OX=9606 GN=S100A8 PE=1 SV=1 - [S10A8_HUMAN],2.22146248817444,19.35,1,2,2,2,93,10.82764968466,7.03466796875
470,A0A087WW43,Inter-alpha-trypsin inhibitor heavy chain H3 OS=Homo sapiens OX=9606 GN=ITIH3 PE=1 SV=1 - [A0A087WW43_HUMAN],2.21611499786377,1.49,2,1,1,1,670,75.0310871446601,5.85888671875
471,A8MX12,Myomesin-1 OS=Homo sapiens OX=9606 GN=MYOM1 PE=1 SV=3 - [A8MX12_HUMAN],2.21309065818787,0.76,2,1,1,1,1452,162.18683469466,6.20166015625
472,A0A075B6I9,Immunoglobulin lambda variable 7-46 OS=Homo sapiens OX=9606 GN=IGLV7-46 PE=3 SV=4 - [LV746_HUMAN],2.20282459259033,7.69,2,1,1,1,117,12.46009026466,7.19580078125
473,P09172,Dopamine beta-hydroxylase OS=Homo sapiens OX=9606 GN=DBH PE=1 SV=3 - [DOPO_HUMAN],2.19489049911499,2.27,1,1,1,1,617,69.0206647846601,6.41748046875
474,A0A0B4J1Y8,Immunoglobulin lambda variable 9-49 OS=Homo sapiens OX=9606 GN=IGLV9-49 PE=1 SV=1 - [LV949_HUMAN],2.17934823036194,8.13,1,1,1,1,123,13.01552210466,7.28369140625
475,A0A0C4DH33,Immunoglobulin heavy variable 1-24 OS=Homo sapiens OX=9606 GN=IGHV1-24 PE=3 SV=1 - [HV124_HUMAN],2.17811298370361,17.09,1,1,1,1,117,12.81616089466,5.16064453125
476,F8WBR5,Calmodulin-2 OS=Homo sapiens OX=9606 GN=CALM2 PE=1 SV=1 - [F8WBR5_HUMAN],2.17377853393555,12.31,8,1,1,1,65,7.36744285466,4.00537109375
477,A0A0A0MRZ8,Immunoglobulin kappa variable 3D-11 OS=Homo sapiens OX=9606 GN=IGKV3D-11 PE=3 SV=6 - [KVD11_HUMAN],2.17258429527283,7.83,2,1,1,1,115,12.61733132466,5.28759765625
478,Q8N427,Thioredoxin domain-containing protein 3 OS=Homo sapiens OX=9606 GN=NME8 PE=2 SV=2 - [TXND3_HUMAN],2.1370849609375,4.42,1,1,1,1,588,67.22725155466,4.97021484375
479,A0A2R8Y484,Leukocyte surface antigen CD47 (Fragment) OS=Homo sapiens OX=9606 GN=CD47 PE=1 SV=1 - [A0A2R8Y484_HUMAN],2.1206066608429,4.92,2,1,1,1,183,20.30082682466,6.56591796875
480,H7C2D0,Nebulin (Fragment) OS=Homo sapiens OX=9606 GN=NEB PE=1 SV=1 - [H7C2D0_HUMAN],2.10938501358032,4.8,4,1,1,1,250,29.93430664466,9.49560546875
481,A0A087WVC4,cAMP-dependent protein kinase catalytic subunit beta OS=Homo sapiens OX=9606 GN=PRKACB PE=1 SV=1 - [A0A087WVC4_HUMAN],2.10934066772461,2.66,4,1,1,1,338,39.21134815466,8.82177734375
482,P22891,Vitamin K-dependent protein Z OS=Homo sapiens OX=9606 GN=PROZ PE=1 SV=2 - [PROZ_HUMAN],2.08110618591309,3.5,1,2,2,2,400,44.7147102846601,5.97314453125
483,A0A0C4DH24,Immunoglobulin kappa variable 6-21 OS=Homo sapiens OX=9606 GN=IGKV6-21 PE=3 SV=1 - [KV621_HUMAN],2.07255625724792,10.53,1,1,1,1,114,12.42224041466,7.28369140625
484,P07451,Carbonic anhydrase 3 OS=Homo sapiens OX=9606 GN=CA3 PE=1 SV=3 - [CAH3_HUMAN],2.07037305831909,3.46,1,1,1,1,260,29.53870765466,7.34228515625
485,E5RGS8,Sorting nexin-16 (Fragment) OS=Homo sapiens OX=9606 GN=SNX16 PE=1 SV=1 - [E5RGS8_HUMAN],2.04387378692627,4.94,3,1,1,1,162,18.19575091466,5.19873046875
486,Q5VZR0,Golgi-associated plant pathogenesis-related protein 1 OS=Homo sapiens OX=9606 GN=GLIPR2 PE=1 SV=1 - [Q5VZR0_HUMAN],2.04358601570129,10.16,2,1,1,1,128,14.20410704466,9.51025390625
487,R4GMT2,RAB6-interacting golgin (Fragment) OS=Homo sapiens OX=9606 GN=GORAB PE=4 SV=1 - [R4GMT2_HUMAN],2.03821492195129,11.9,1,1,1,1,126,14.54015390466,9.55419921875
488,P35527,"Keratin, type I cytoskeletal 9 OS=Homo sapiens OX=9606 GN=KRT9 PE=1 SV=3 - [K1C9_HUMAN]",2.03820323944092,1.44,1,1,1,1,623,62.02681761466,5.23681640625
489,K7EP56,AFG3-like protein 2 (Fragment) OS=Homo sapiens OX=9606 GN=AFG3L2 PE=1 SV=1 - [K7EP56_HUMAN],2.0329954624176,9.57,2,1,1,1,209,23.64221194466,5.50341796875
490,H0YAB2,Plexin-D1 (Fragment) OS=Homo sapiens OX=9606 GN=PLXND1 PE=1 SV=1 - [H0YAB2_HUMAN],2.02723813056946,3.95,1,1,1,1,380,43.55258166466,6.80029296875
491,C9JV02,Septin 8 (Fragment) OS=Homo sapiens OX=9606 GN=SEPTIN8 PE=1 SV=1 - [C9JV02_HUMAN],2.02285742759705,6.92,19,1,1,1,130,15.03568301466,5.50341796875
492,Q14674,Separin OS=Homo sapiens OX=9606 GN=ESPL1 PE=1 SV=3 - [ESPL1_HUMAN],2.02254295349121,1.13,1,1,1,1,2120,233.028239504662,7.54736328125
493,A0A087X271,Calponin (Fragment) OS=Homo sapiens OX=9606 GN=CNN2 PE=1 SV=1 - [A0A087X271_HUMAN],2.01221561431885,6.15,6,1,1,1,179,19.74477733466,8.79248046875
494,A0A0C4DGB2,Glutamate--cysteine ligase catalytic subunit OS=Homo sapiens OX=9606 GN=GCLC PE=1 SV=1 - [A0A0C4DGB2_HUMAN],1.98529100418091,3.57,5,1,1,1,252,28.73340262466,7.60595703125
495,H3BPK3,"Hydroxyacylglutathione hydrolase, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=HAGH PE=1 SV=1 - [H3BPK3_HUMAN]",1.98312127590179,3.35,3,1,1,1,239,26.39840099466,8.23583984375
496,P05543,Thyroxine-binding globulin OS=Homo sapiens OX=9606 GN=SERPINA7 PE=1 SV=2 - [THBG_HUMAN],1.97762823104858,2.41,1,1,1,1,415,46.29460953466,6.30322265625
497,F8VR50,Actin-related protein 2/3 complex subunit 3 (Fragment) OS=Homo sapiens OX=9606 GN=ARPC3 PE=1 SV=1 - [F8VR50_HUMAN],1.96226871013641,15.48,3,1,1,1,84,9.71998647466,7.92822265625
498,F5H783,Stress-induced-phosphoprotein 1 OS=Homo sapiens OX=9606 GN=STIP1 PE=1 SV=1 - [F5H783_HUMAN],1.95774149894714,2.97,2,1,1,1,236,26.97364781466,5.45263671875
499,Q86UP8,General transcription factor II-I repeat domain-containing protein 2A OS=Homo sapiens OX=9606 GN=GTF2IRD2 PE=1 SV=3 - [GTD2A_HUMAN],1.94422113895416,1.05,2,1,1,1,949,107.09893305466,5.68115234375
500,O76009,"Keratin, type I cuticular Ha3-I OS=Homo sapiens OX=9606 GN=KRT33A PE=2 SV=2 - [KT33A_HUMAN]",1.9388210773468,2.48,3,1,1,1,404,45.91139337466,4.81787109375
501,P37837,Transaldolase OS=Homo sapiens OX=9606 GN=TALDO1 PE=1 SV=2 - [TALDO_HUMAN],1.93243908882141,2.37,1,1,1,1,337,37.51646344466,6.81494140625
502,A0A0B4J1V0,Immunoglobulin heavy variable 3-15 OS=Homo sapiens OX=9606 GN=IGHV3-15 PE=3 SV=1 - [HV315_HUMAN],1.91190969944,5.88,3,1,1,1,119,12.91747902466,8.61669921875
503,Q9Y6C2,EMILIN-1 OS=Homo sapiens OX=9606 GN=EMILIN1 PE=1 SV=3 - [EMIL1_HUMAN],1.91180419921875,2.26,2,2,2,2,1016,106.62950088466,5.17333984375
504,C9JIG9,Serine/threonine-protein kinase OSR1 OS=Homo sapiens OX=9606 GN=OXSR1 PE=1 SV=1 - [C9JIG9_HUMAN],1.89357578754425,1.71,2,1,1,1,468,51.82385180466,7.79638671875
505,P17174,"Aspartate aminotransferase, cytoplasmic OS=Homo sapiens OX=9606 GN=GOT1 PE=1 SV=3 - [AATC_HUMAN]",1.89341604709625,9.69,1,2,2,2,413,46.21853093466,7.00537109375
506,Q8NCW0,Kremen protein 2 OS=Homo sapiens OX=9606 GN=KREMEN2 PE=2 SV=1 - [KREM2_HUMAN],1.86988711357117,1.73,1,1,1,1,462,48.81803123466,7.45947265625
507,A0A0U1RR20,Proteoglycan 4 OS=Homo sapiens OX=9606 GN=PRG4 PE=1 SV=1 - [A0A0U1RR20_HUMAN],1.8681013584137,1.25,2,1,1,1,1361,146.361351124661,9.46630859375
508,J3KS93,Eukaryotic initiation factor 4A-I (Fragment) OS=Homo sapiens OX=9606 GN=EIF4A1 PE=1 SV=1 - [J3KS93_HUMAN],1.863609790802,16.47,15,1,1,1,85,9.34770410466,4.42431640625
509,P23229,Integrin alpha-6 OS=Homo sapiens OX=9606 GN=ITGA6 PE=1 SV=5 - [ITA6_HUMAN],1.8525801897049,0.71,1,1,1,1,1130,126.52618801466,6.60986328125
510,P01709,Immunoglobulin lambda variable 2-8 OS=Homo sapiens OX=9606 GN=IGLV2-8 PE=1 SV=2 - [LV208_HUMAN],1.84359216690063,6.78,1,1,1,1,118,12.37389517466,5.90966796875
511,Q9BYX2,TBC1 domain family member 2A OS=Homo sapiens OX=9606 GN=TBC1D2 PE=1 SV=3 - [TBD2A_HUMAN],1.83507966995239,0.86,1,1,1,1,928,105.34803840466,6.58056640625
512,R4GN98,Protein S100 (Fragment) OS=Homo sapiens OX=9606 GN=S100A6 PE=1 SV=1 - [R4GN98_HUMAN],1.8165317773819,8.24,2,1,1,1,85,9.67506278466,5.45263671875
513,A0A494C0P4,Uroporphyrinogen decarboxylase (Fragment) OS=Homo sapiens OX=9606 GN=UROD PE=4 SV=1 - [A0A494C0P4_HUMAN],1.80668461322784,10.0,13,1,1,1,60,6.97721963466,4.71630859375
514,Q9NR99,Matrix-remodeling-associated protein 5 OS=Homo sapiens OX=9606 GN=MXRA5 PE=1 SV=3 - [MXRA5_HUMAN],1.80352413654327,0.32,1,1,1,1,2828,311.954966654662,8.32373046875
515,A0A0G2JRQ6,Uncharacterized protein (Fragment) OS=Homo sapiens OX=9606 PE=1 SV=4 - [A0A0G2JRQ6_HUMAN],1.79577589035034,6.84,1,1,1,1,117,12.74033707466,8.29443359375
516,H0YL50,Cytoplasmic FMR1-interacting protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=CYFIP1 PE=1 SV=1 - [H0YL50_HUMAN],1.79413914680481,5.11,2,1,1,1,176,20.21143395466,7.43017578125
517,A0A075B7D3,Protein HEATR9 OS=Homo sapiens OX=9606 GN=HEATR9 PE=4 SV=1 - [A0A075B7D3_HUMAN],1.78652369976044,2.83,2,1,1,1,283,33.60500767466,9.24658203125
518,B5MBZ8,Protein phosphatase 1 regulatory subunit 7 OS=Homo sapiens OX=9606 GN=PPP1R7 PE=1 SV=1 - [B5MBZ8_HUMAN],1.77245497703552,6.57,5,1,1,1,274,31.33800935466,4.62744140625
519,P08311,Cathepsin G OS=Homo sapiens OX=9606 GN=CTSG PE=1 SV=2 - [CATG_HUMAN],1.7322164773941,3.53,1,1,1,1,255,28.81907096466,11.19482421875
