,Accession,Description,Score,Coverage,# Proteins,# Unique Peptides,# Peptides,# PSMs,# AAs,MW [kDa],calc. pI
391,F8W1G2,Egl nine homolog 3 OS=Homo sapiens OX=9606 GN=EGLN3 PE=1 SV=1 - [F8W1G2_HUMAN],2.02705121040344,8.97,2,1,1,1,145,16.84939965466,7.00537109375
392,A6PW80,Elongation factor 1-alpha 1 (Fragment) OS=Homo sapiens OX=9606 GN=EEF1A1 PE=4 SV=8 - [A6PW80_HUMAN],2.02316212654114,11.32,6,1,1,1,106,11.98626769466,9.15869140625
393,Q08380,Galectin-3-binding protein OS=Homo sapiens OX=9606 GN=LGALS3BP PE=1 SV=1 - [LG3BP_HUMAN],2.00086712837219,2.05,1,1,1,1,585,65.2892885446601,5.27490234375
394,Q6ZN84,Coiled-coil domain-containing protein 81 OS=Homo sapiens OX=9606 GN=CCDC81 PE=2 SV=2 - [CCD81_HUMAN],1.99188899993896,1.53,1,1,1,1,652,76.0352759546599,9.14404296875
395,A0A2R8Y484,Leukocyte surface antigen CD47 (Fragment) OS=Homo sapiens OX=9606 GN=CD47 PE=1 SV=1 - [A0A2R8Y484_HUMAN],1.97142207622528,4.92,2,1,1,1,183,20.30082682466,6.56591796875
396,Q5JRL0,Putative G antigen family E member 3 OS=Homo sapiens OX=9606 GN=PAGE2B PE=1 SV=1 - [Q5JRL0_HUMAN],1.96038746833801,12.77,4,1,1,2,94,10.41390539466,4.22119140625
397,H0YCP7,GDP-L-fucose synthase (Fragment) OS=Homo sapiens OX=9606 GN=TSTA3 PE=1 SV=1 - [H0YCP7_HUMAN],1.95665693283081,10.94,2,1,1,1,64,7.15447749466,4.75439453125
398,V9GYJ7,Rab GDP dissociation inhibitor (Fragment) OS=Homo sapiens OX=9606 GN=GDI2 PE=1 SV=8 - [V9GYJ7_HUMAN],1.92889475822449,7.2,7,1,1,1,125,14.12733424466,9.61279296875
399,Q7RTR0,"NACHT, LRR and PYD domains-containing protein 9 OS=Homo sapiens OX=9606 GN=NLRP9 PE=1 SV=1 - [NLRP9_HUMAN]",1.92036581039429,1.21,1,1,1,1,991,113.23754418466,6.50732421875
400,H0Y8D1,Trypsin-1 (Fragment) OS=Homo sapiens OX=9606 GN=PRSS1 PE=1 SV=1 - [H0Y8D1_HUMAN],1.91737580299377,14.08,8,1,1,1,142,15.41178252466,7.26904296875
401,A0A2R8Y7G6,V-type proton ATPase subunit a (Fragment) OS=Homo sapiens OX=9606 GN=ATP6V0A4 PE=1 SV=1 - [A0A2R8Y7G6_HUMAN],1.90605866909027,5.38,4,1,1,1,353,40.43733957466,7.06396484375
402,H7C3P9,COP9 signalosome complex subunit 3 OS=Homo sapiens OX=9606 GN=COPS3 PE=1 SV=2 - [H7C3P9_HUMAN],1.89578151702881,4.35,2,1,1,1,345,39.01052811466,5.92236328125
403,K7EKW9,Flotillin-2 (Fragment) OS=Homo sapiens OX=9606 GN=FLOT2 PE=1 SV=1 - [K7EKW9_HUMAN],1.88809585571289,4.02,4,1,1,1,249,27.95255375466,4.90673828125
404,H0YGI8,Stress-induced-phosphoprotein 1 (Fragment) OS=Homo sapiens OX=9606 GN=STIP1 PE=1 SV=1 - [H0YGI8_HUMAN],1.86240947246552,5.84,2,1,1,1,137,15.94571481466,6.18896484375
405,O43303,Centriolar coiled-coil protein of 110 kDa OS=Homo sapiens OX=9606 GN=CCP110 PE=1 SV=3 - [CP110_HUMAN],1.85224175453186,1.28,1,1,1,1,1012,113.35273931466,8.64599609375
406,E5RFP0,NudC domain-containing protein 2 OS=Homo sapiens OX=9606 GN=NUDCD2 PE=1 SV=1 - [E5RFP0_HUMAN],1.84072589874268,6.82,2,1,1,1,132,14.73616524466,4.67822265625
407,E7EX21,Collagen alpha-1(XIII) chain OS=Homo sapiens OX=9606 GN=COL13A1 PE=1 SV=1 - [E7EX21_HUMAN],1.83691263198853,2.06,4,1,1,1,582,57.61549620466,9.48095703125
408,Q8IUE6,Histone H2A type 2-B OS=Homo sapiens OX=9606 GN=HIST2H2AB PE=1 SV=3 - [H2A2B_HUMAN],1.83676159381866,5.38,1,1,1,1,130,13.98684444466,10.88720703125
409,E7EX47,Platelet glycoprotein 4 (Fragment) OS=Homo sapiens OX=9606 GN=CD36 PE=1 SV=1 - [E7EX47_HUMAN],1.78310573101044,3.45,4,1,1,1,203,22.67873011466,7.94287109375
410,P08246,Neutrophil elastase OS=Homo sapiens OX=9606 GN=ELANE PE=1 SV=1 - [ELNE_HUMAN],1.72722244262695,2.62,1,1,1,1,267,28.49978994466,9.34912109375
411,A0A087WXI9,Golgin subfamily A member 6D OS=Homo sapiens OX=9606 GN=GOLGA6D PE=4 SV=2 - [A0A087WXI9_HUMAN],1.72471249103546,1.92,5,1,1,1,625,72.4108113946598,5.14794921875
412,H0Y3Y9,26S proteasome non-ATPase regulatory subunit 4 (Fragment) OS=Homo sapiens OX=9606 GN=PSMD4 PE=1 SV=1 - [H0Y3Y9_HUMAN],1.72341203689575,5.18,3,1,1,1,193,21.10409888466,4.44970703125
413,E5RGS4,Prefoldin subunit 1 OS=Homo sapiens OX=9606 GN=PFDN1 PE=1 SV=1 - [E5RGS4_HUMAN],1.71519827842712,5.98,2,1,1,1,117,13.45710723466,5.51611328125
414,E9PHM6,Dystonin OS=Homo sapiens OX=9606 GN=DST PE=1 SV=3 - [E9PHM6_HUMAN],1.71049606800079,0.13,4,1,1,1,5497,629.396038064653,5.71923828125
415,Q9BTM9,Ubiquitin-related modifier 1 OS=Homo sapiens OX=9606 GN=URM1 PE=1 SV=1 - [URM1_HUMAN],1.69098150730133,6.93,1,1,1,1,101,11.37300664466,4.66552734375
416,F8WAR7,Carboxylic ester hydrolase OS=Homo sapiens OX=9606 GN=ACHE PE=1 SV=1 - [F8WAR7_HUMAN],1.6890252828598,1.95,5,1,1,1,359,38.60562228466,6.01123046875
417,P01008,Antithrombin-III OS=Homo sapiens OX=9606 GN=SERPINC1 PE=1 SV=1 - [ANT3_HUMAN],1.65383100509644,1.51,1,1,1,1,464,52.5688667846601,6.71240234375
418,Q96RW7,Hemicentin-1 OS=Homo sapiens OX=9606 GN=HMCN1 PE=1 SV=2 - [HMCN1_HUMAN],1.65263640880585,0.46,1,2,2,2,5635,613.00133859466,6.49365234375
419,O75083,WD repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=WDR1 PE=1 SV=4 - [WDR1_HUMAN],1.63619613647461,1.65,1,1,1,1,606,66.1518722446601,6.65380859375
420,Q9BYX2,TBC1 domain family member 2A OS=Homo sapiens OX=9606 GN=TBC1D2 PE=1 SV=3 - [TBD2A_HUMAN],1.62761676311493,0.86,1,1,1,1,928,105.34803840466,6.58056640625
421,H0YD18,Nucleobindin-2 (Fragment) OS=Homo sapiens OX=9606 GN=NUCB2 PE=1 SV=2 - [H0YD18_HUMAN],1.62608683109283,12.33,4,1,1,1,73,8.63734112466,5.03369140625
422,Q9UGI9,5'-AMP-activated protein kinase subunit gamma-3 OS=Homo sapiens OX=9606 GN=PRKAG3 PE=1 SV=3 - [AAKG3_HUMAN],0.0,2.66,1,1,1,1,489,54.22391222466,5.89697265625
423,P51857,3-oxo-5-beta-steroid 4-dehydrogenase OS=Homo sapiens OX=9606 GN=AKR1D1 PE=1 SV=1 - [AK1D1_HUMAN],0.0,5.83,1,1,1,1,326,37.35322820466,7.50341796875
424,P27037,Activin receptor type-2A OS=Homo sapiens OX=9606 GN=ACVR2A PE=1 SV=1 - [AVR2A_HUMAN],0.0,3.31,1,1,1,1,513,57.80973434466,5.92236328125
425,Q6UX41,Butyrophilin-like protein 8 OS=Homo sapiens OX=9606 GN=BTNL8 PE=1 SV=1 - [BTNL8_HUMAN],0.0,6.4,1,1,1,1,500,56.7117284746601,8.11865234375
426,Q8WZ69,Putative uncharacterized protein C11orf40 OS=Homo sapiens OX=9606 GN=C11orf40 PE=2 SV=1 - [CK040_HUMAN],0.0,9.22,1,1,1,1,217,24.60357274466,7.69384765625
427,Q9Y696,Chloride intracellular channel protein 4 OS=Homo sapiens OX=9606 GN=CLIC4 PE=1 SV=4 - [CLIC4_HUMAN],0.0,7.11,1,1,1,1,253,28.75374578466,5.59228515625
428,P02748,Complement component C9 OS=Homo sapiens OX=9606 GN=C9 PE=1 SV=2 - [CO9_HUMAN],0.0,3.04,1,1,1,1,559,63.13270182466,5.59228515625
429,Q2M2W7,UPF0450 protein C17orf58 OS=Homo sapiens OX=9606 GN=C17orf58 PE=3 SV=2 - [CQ058_HUMAN],0.0,34.02,2,1,1,1,97,11.21188450466,10.68212890625
430,Q9P219,Protein Daple OS=Homo sapiens OX=9606 GN=CCDC88C PE=1 SV=3 - [DAPLE_HUMAN],0.0,0.64,1,1,1,1,2028,228.090981654661,6.22705078125
431,Q08211,ATP-dependent RNA helicase A OS=Homo sapiens OX=9606 GN=DHX9 PE=1 SV=4 - [DHX9_HUMAN],0.0,0.87,1,1,1,1,1270,140.86911518466,6.84423828125
432,Q8IYF1,Elongin-A2 OS=Homo sapiens OX=9606 GN=ELOA2 PE=1 SV=2 - [ELOA2_HUMAN],0.0,2.26,1,1,1,1,753,83.8694262146601,9.72998046875
433,Q96KR6,"Protein FAM210B, mitochondrial OS=Homo sapiens OX=9606 GN=FAM210B PE=1 SV=2 - [F210B_HUMAN]",0.0,22.92,1,1,1,2,192,20.41122428466,10.43310546875
434,O43432,Eukaryotic translation initiation factor 4 gamma 3 OS=Homo sapiens OX=9606 GN=EIF4G3 PE=1 SV=2 - [IF4G3_HUMAN],0.0,0.57,3,1,1,1,1585,176.54206953466,5.37646484375
435,Q13418,Integrin-linked protein kinase OS=Homo sapiens OX=9606 GN=ILK PE=1 SV=2 - [ILK_HUMAN],0.0,1.55,2,1,1,1,452,51.38592744466,8.07470703125
436,Q9UIQ6,Leucyl-cystinyl aminopeptidase OS=Homo sapiens OX=9606 GN=LNPEP PE=1 SV=3 - [LCAP_HUMAN],0.0,1.56,1,1,1,1,1025,117.27423547466,5.73193359375
437,Q9BTE3,Mini-chromosome maintenance complex-binding protein OS=Homo sapiens OX=9606 GN=MCMBP PE=1 SV=2 - [MCMBP_HUMAN],0.0,1.25,1,1,1,1,642,72.9337871946601,5.87158203125
438,Q5T089,MORN repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=MORN1 PE=2 SV=2 - [MORN1_HUMAN],0.0,3.82,1,1,1,1,497,53.81642100466,7.12255859375
439,P12883,Myosin-7 OS=Homo sapiens OX=9606 GN=MYH7 PE=1 SV=5 - [MYH7_HUMAN],0.0,0.88,5,1,1,1,1935,222.95872777466,5.79541015625
440,Q9BRX2,Protein pelota homolog OS=Homo sapiens OX=9606 GN=PELO PE=1 SV=2 - [PELO_HUMAN],0.0,3.12,1,1,1,1,385,43.33202121466,6.34130859375
441,P48736,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform OS=Homo sapiens OX=9606 GN=PIK3CG PE=1 SV=3 - [PK3CG_HUMAN]",0.0,0.82,1,1,1,1,1102,126.37316570466,7.50341796875
442,Q9HCM2,Plexin-A4 OS=Homo sapiens OX=9606 GN=PLXNA4 PE=1 SV=4 - [PLXA4_HUMAN],0.0,0.79,2,1,1,1,1894,212.318059714661,6.85888671875
443,P20618,Proteasome subunit beta type-1 OS=Homo sapiens OX=9606 GN=PSMB1 PE=1 SV=2 - [PSB1_HUMAN],0.0,5.81,1,1,1,1,241,26.47237102466,8.13330078125
444,Q9UL25,Ras-related protein Rab-21 OS=Homo sapiens OX=9606 GN=RAB21 PE=1 SV=3 - [RAB21_HUMAN],0.0,4.44,1,1,1,1,225,24.33225664466,7.94287109375
445,Q9UJT1,Tubulin delta chain OS=Homo sapiens OX=9606 GN=TUBD1 PE=2 SV=2 - [TBD_HUMAN],0.0,2.43,1,1,1,1,453,51.00127963466,6.82958984375
446,P50991,T-complex protein 1 subunit delta OS=Homo sapiens OX=9606 GN=CCT4 PE=1 SV=4 - [TCPD_HUMAN],0.0,2.41,1,1,1,1,539,57.88776398466,7.82568359375
447,A6NGE7,Putative 2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase OS=Homo sapiens OX=9606 GN=URAD PE=5 SV=2 - [URAD_HUMAN],0.0,5.2,1,1,1,1,173,19.11792164466,6.04931640625
448,Q709C8,Vacuolar protein sorting-associated protein 13C OS=Homo sapiens OX=9606 GN=VPS13C PE=1 SV=1 - [VP13C_HUMAN],0.0,0.37,1,1,1,1,3753,422.123755494663,6.82958984375
449,Q9C0G0,Zinc finger protein 407 OS=Homo sapiens OX=9606 GN=ZNF407 PE=1 SV=2 - [ZN407_HUMAN],0.0,0.58,1,1,1,1,2248,247.210644524661,6.49365234375
450,Q6ZNX1,Shieldin complex subunit 3 OS=Homo sapiens OX=9606 GN=SHLD3 PE=1 SV=1 - [SHLD3_HUMAN],0.0,7.6,1,1,1,1,250,28.82386269466,9.01220703125
451,A0A0C4DFV9,Protein SET OS=Homo sapiens OX=9606 GN=SET PE=1 SV=1 - [A0A0C4DFV9_HUMAN],0.0,6.77,4,1,1,1,266,31.10526269466,4.23388671875
452,Q5JTU8,CDK5 regulatory subunit-associated protein 2 (Fragment) OS=Homo sapiens OX=9606 GN=CDK5RAP2 PE=1 SV=1 - [Q5JTU8_HUMAN],0.0,2.33,4,1,1,1,903,102.25991916466,5.94775390625
453,H7BXK0,Putative ubiquitin carboxyl-terminal hydrolase 41 (Fragment) OS=Homo sapiens OX=9606 GN=USP41 PE=1 SV=1 - [H7BXK0_HUMAN],0.0,6.54,3,1,1,1,306,35.43575832466,8.10400390625
454,F8WD32,Rap guanine nucleotide exchange factor 5 OS=Homo sapiens OX=9606 GN=RAPGEF5 PE=4 SV=1 - [F8WD32_HUMAN],0.0,12.1,2,1,1,1,124,13.96159862466,4.34814453125
455,E7EQG2,Eukaryotic initiation factor 4A-II OS=Homo sapiens OX=9606 GN=EIF4A2 PE=1 SV=1 - [E7EQG2_HUMAN],0.0,4.42,2,1,1,1,362,41.26415848466,5.64306640625
456,C9J1C4,Protein ECT2 (Fragment) OS=Homo sapiens OX=9606 GN=ECT2 PE=1 SV=1 - [C9J1C4_HUMAN],0.0,25.79,3,1,1,1,159,17.78484458466,4.61474609375
457,J9JID4,Potassium voltage-gated channel subfamily H member 6 OS=Homo sapiens OX=9606 GN=KCNH6 PE=4 SV=1 - [J9JID4_HUMAN],0.0,2.61,2,1,1,1,958,106.35721141466,6.97607421875
458,H7C1M3,Neutrophil collagenase (Fragment) OS=Homo sapiens OX=9606 GN=MMP8 PE=1 SV=1 - [H7C1M3_HUMAN],0.0,2.03,2,1,1,1,344,39.15227584466,5.55419921875
459,H0YNU5,Bloom syndrome protein OS=Homo sapiens OX=9606 GN=BLM PE=1 SV=1 - [H0YNU5_HUMAN],0.0,0.54,3,1,1,1,1286,144.38098565466,6.96142578125
460,Q15244,Phosphoribosylpyrophosphate synthetase isoform I (Fragment) OS=Homo sapiens OX=9606 GN=PRPS1 PE=4 SV=1 - [Q15244_HUMAN],0.0,32.5,7,1,1,1,40,4.44335862466,9.42236328125
461,G3V5X7,Telomerase protein component 1 OS=Homo sapiens OX=9606 GN=TEP1 PE=1 SV=1 - [G3V5X7_HUMAN],0.0,0.91,3,2,2,2,2519,277.848384284662,7.60595703125
462,E7EWV1,GPI ethanolamine phosphate transferase 2 OS=Homo sapiens OX=9606 GN=PIGG PE=1 SV=1 - [E7EWV1_HUMAN],0.0,2.8,2,1,1,1,894,98.7795683146598,7.06396484375
463,E9PLG2,26S proteasome regulatory subunit 6A (Fragment) OS=Homo sapiens OX=9606 GN=PSMC3 PE=1 SV=3 - [E9PLG2_HUMAN],0.0,3.8,7,1,1,1,184,20.47465447466,5.07177734375
464,F5GXS8,Protein quaking (Fragment) OS=Homo sapiens OX=9606 GN=QKI PE=1 SV=1 - [F5GXS8_HUMAN],0.0,9.38,5,1,1,1,160,18.00443829466,8.07470703125
465,E9PB90,Hexokinase-2 OS=Homo sapiens OX=9606 GN=HK2 PE=1 SV=1 - [E9PB90_HUMAN],0.0,1.69,2,1,1,1,889,98.9088078046601,6.03662109375
466,C9JB85,PEX5-related protein (Fragment) OS=Homo sapiens OX=9606 GN=PEX5L PE=1 SV=1 - [C9JB85_HUMAN],0.0,8.76,3,1,1,1,194,21.43879156466,5.50341796875
467,A0A140T9A9,"HLA class I histocompatibility antigen, B-46 alpha chain (Fragment) OS=Homo sapiens OX=9606 GN=HLA-B PE=1 SV=1 - [A0A140T9A9_HUMAN]",0.0,6.64,5,1,1,1,241,26.38510888466,5.61767578125
468,H0YLF3,Beta-2-microglobulin (Fragment) OS=Homo sapiens OX=9606 GN=B2M PE=1 SV=1 - [H0YLF3_HUMAN],0.0,14.08,3,1,1,1,71,8.49314705466,5.14794921875
469,H0YD68,Protein BCAP (Fragment) OS=Homo sapiens OX=9606 GN=ODF2L PE=1 SV=1 - [H0YD68_HUMAN],0.0,2.69,2,1,1,2,520,60.4400907946599,6.87353515625
470,I3L297,Adapter molecule crk OS=Homo sapiens OX=9606 GN=CRK PE=1 SV=1 - [I3L297_HUMAN],0.0,3.14,2,1,1,1,223,25.48777359466,7.56201171875
471,I3L338,Vesicle-fusing ATPase (Fragment) OS=Homo sapiens OX=9606 GN=NSF PE=1 SV=1 - [I3L338_HUMAN],0.0,25.0,5,1,1,1,44,4.97641220466,7.29833984375
472,F8W7H5,Uncharacterized protein C9orf131 (Fragment) OS=Homo sapiens OX=9606 GN=C9orf131 PE=4 SV=1 - [F8W7H5_HUMAN],0.0,11.33,2,1,1,1,256,27.94893988466,5.54150390625
473,E9PNM2,Bestrophin OS=Homo sapiens OX=9606 GN=BEST3 PE=3 SV=1 - [E9PNM2_HUMAN],0.0,9.14,2,1,1,1,197,22.76615247466,5.28759765625
474,F5H1T6,V-type proton ATPase subunit a OS=Homo sapiens OX=9606 GN=ATP6V0A1 PE=1 SV=1 - [F5H1T6_HUMAN],0.0,1.66,4,1,1,1,483,55.19710453466,6.80029296875
475,H0YEM4,von Willebrand factor A domain-containing protein 3B (Fragment) OS=Homo sapiens OX=9606 GN=VWA3B PE=1 SV=1 - [H0YEM4_HUMAN],0.0,1.24,2,1,1,1,723,81.1262888246601,8.54345703125
476,J3QQY7,Protein TANC2 (Fragment) OS=Homo sapiens OX=9606 GN=TANC2 PE=1 SV=1 - [J3QQY7_HUMAN],0.0,7.21,4,1,1,2,111,11.98695158466,5.45263671875
477,K7EQB6,DNA ligase 3 (Fragment) OS=Homo sapiens OX=9606 GN=LIG3 PE=1 SV=1 - [K7EQB6_HUMAN],0.0,5.95,3,1,1,1,185,20.92686120466,6.55126953125
478,M0QYB0,"FERM, ARHGEF and pleckstrin domain-containing protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=FARP1 PE=1 SV=1 - [M0QYB0_HUMAN]",0.0,12.81,4,1,1,1,203,22.98204397466,6.44287109375
479,H0YDP6,Gem-associated protein 2 (Fragment) OS=Homo sapiens OX=9606 GN=GEMIN2 PE=1 SV=8 - [H0YDP6_HUMAN],0.0,6.09,4,1,1,1,197,22.01389759466,5.23681640625
480,A0A0C4DFN2,Glucokinase (Hexokinase 4) regulator OS=Homo sapiens OX=9606 GN=GCKR PE=1 SV=1 - [A0A0C4DFN2_HUMAN],0.0,1.12,2,1,1,2,625,68.65772650466,6.69775390625
481,A0A0B4J1U7,Immunoglobulin heavy variable 6-1 OS=Homo sapiens OX=9606 GN=IGHV6-1 PE=3 SV=1 - [HV601_HUMAN],0.0,5.79,1,1,1,1,121,13.47283923466,9.20263671875
482,A0A0A0MRA3,Titin OS=Homo sapiens OX=9606 GN=TTN PE=1 SV=1 - [A0A0A0MRA3_HUMAN],0.0,0.04,3,1,1,1,27118,3012.112071634,6.71240234375
483,A0A0D9SEU5,Ran-binding protein 10 OS=Homo sapiens OX=9606 GN=RANBP10 PE=1 SV=1 - [A0A0D9SEU5_HUMAN],0.0,2.1,3,1,1,1,620,67.2132918246601,6.84423828125
484,A0A0C4DGI9,Bromodomain adjacent to zinc finger domain protein 2A (Fragment) OS=Homo sapiens OX=9606 GN=BAZ2A PE=1 SV=1 - [A0A0C4DGI9_HUMAN],0.0,1.91,4,1,1,1,837,94.5105600346601,8.19189453125
485,A0A087WY08,Thrombospondin type-1 domain-containing protein 7A OS=Homo sapiens OX=9606 GN=THSD7A PE=1 SV=1 - [A0A087WY08_HUMAN],0.0,1.03,2,1,1,1,1657,185.317060344661,7.43017578125
486,A0A087WTI0,VPS10 domain-containing receptor SorCS1 OS=Homo sapiens OX=9606 GN=SORCS1 PE=1 SV=1 - [A0A087WTI0_HUMAN],0.0,1.4,4,1,1,1,926,103.95320160466,6.50732421875
487,A0A075B6I9,Immunoglobulin lambda variable 7-46 OS=Homo sapiens OX=9606 GN=IGLV7-46 PE=3 SV=4 - [LV746_HUMAN],0.0,7.69,2,1,1,1,117,12.46009026466,7.19580078125
488,A0A1W2PQJ7,Retinoic acid-induced protein 1 OS=Homo sapiens OX=9606 GN=RAI1 PE=1 SV=1 - [A0A1W2PQJ7_HUMAN],0.0,0.87,2,1,1,1,1724,183.824892994662,8.82177734375
489,A0A1W2PPL5,Uncharacterized protein KIAA1614 (Fragment) OS=Homo sapiens OX=9606 GN=KIAA1614 PE=1 SV=1 - [A0A1W2PPL5_HUMAN],0.0,7.04,2,1,1,1,199,21.02802759466,10.19873046875
490,A0A2R8Y5E4,Breast cancer anti-estrogen resistance protein 1 OS=Homo sapiens OX=9606 GN=BCAR1 PE=1 SV=1 - [A0A2R8Y5E4_HUMAN],0.0,1.39,9,1,1,1,722,77.7137060346599,5.40185546875
491,A0A494C018,Pro-epidermal growth factor OS=Homo sapiens OX=9606 GN=EGF PE=4 SV=1 - [A0A494C018_HUMAN],0.0,0.89,2,1,1,1,1010,112.63112389466,6.36669921875
492,A0A494BZY8,Uroporphyrinogen decarboxylase OS=Homo sapiens OX=9606 GN=UROD PE=4 SV=1 - [A0A494BZY8_HUMAN],0.0,3.5,5,1,1,1,286,31.75824976466,6.02392578125
